"","BirdID","BloodID","NotSure","Objective","PlateID","U_PlateID","CqGAPDH","EffGAPDH","DiffGAPDH","CqTelomere","EffTelomere","DiffTelomere","RTL","Whodunnit","obsno","CatchID","BloodSource","Status","OccasionDate","Island","birthyear","birthday","occasionyear","age_year","age_date","AveAge","WithinAge","BirthFieldPeriodID","SexEstimate","OccasionID","TerritoryID","FieldPeriodID","Year","TerritoryNumber","TQ","TQcorrected","newstat","avg_invert","RTL_z","lifespan","newlifespan"
"1182",3642,2925,3536,8,31,"8_31",23.355,1.8955,0.074,15.978,1.838,0.126,0.97,"EAF",1,5144,"A","ABX","2005-11-30","CN",2005,"2005-04-05",2005,0,239,0,0,37,1,1770,128,54,NA,NA,NA,NA,"Sub",NA,0.181426981589174,664,664
"1183",3643,3180,3471,8,29,"8_29",23.196,1.9345,0.122,16.1555,1.7825,0.475,0.91,"EAF",1,5554,"A","BrM","2006-08-13","CN",2005,"2005-09-28",2006,1,319,5.33333333333333,-4.33333333333333,37,1,1919,109,75,2006,76,6373.115035,6373.115035,"Dom",3.14873123264286,0.0244331319963444,4550,4174
"1184",3643,5692,3756,8,40,"8_40",23.374,1.9055,0.006,15.795,1.815,0.49,1.05,"EAF",1,8434,"A","BrM","2013-08-27","CN",2005,"2005-09-28",2013,8,2890,5.33333333333333,2.66666666666667,37,1,4832,109,122,2013,76,19490.71786,19490.71786,"Dom",3.25588827135714,0.390752114379615,4550,4174
"1185",3643,5411,3712,8,39,"8_39",23.691,1.933,0.066,17.0225,1.822,0.013,0.69,"EAF",1,8055,"A","BrM","2012-09-25","CN",2005,"2005-09-28",2012,7,2554,5.33333333333333,1.66666666666667,37,1,4389,109,116,2012,76,18052.58652,18052.58652,"Dom",4.47840260407143,-0.551210983177367,4550,4174
"1186",3645,4872,3482,8,29,"8_29",23.3845,1.902,0.035,17.576,1.7755,0.27,0.45,"EAF",1,7364,"A","BrF","2011-09-11","CN",2005,"2005-09-29",2011,6,2173,6,0,37,0,3664,110,105,2011,77,96326.0932,96326.0932,"Dom",9.22112790171429,-1.17918638154869,3078,2923
"1187",3646,3312,3292,8,20,"8_20",23.5355,1.887,0.019,15.234,1.794,0.08,1.98,"EAF",1,5673,"A","BrF","2007-01-08","CN",2005,"2005-09-29",2007,2,466,2,0,37,0,1959,38,77,NA,NA,NA,NA,"Dom",2.69293973207143,2.82415678306848,875,875
"1188",3691,2937,3372,8,24,"8_24",23.308,1.9025,0.096,17.023,1.823,0.316,0.58,"EAF",1,5193,"A","ABX","2005-12-04","CN",2005,"2005-08-07",2005,0,119,0,0,37,0,1776,165,54,NA,NA,NA,NA,"Sub",NA,-0.839033040764222,1127,1127
"1189",3694,5926,3468,8,28,"8_28",22.983,1.967,0.076,16.6785,1.8095,0.057,0.51,"EAF",1,8688,"A","SEEN2","2014-06-30","CN",2004,"2004-12-06",2014,10,3493,6.66666666666667,3.33333333333333,35,0,9288,516,125,2014,136,18417.197,18417.197,"Sub",4.45790002828571,-1.02219253195586,3741,3589
"1190",3694,2941,1632,4,28,"4_28",22.81833333,1.996666667,0.091,12.91166667,1.869666667,0.141,0.76,"EB",1,5196,"A","BrF","2005-12-05","CN",2004,"2004-12-06",2005,1,364,6.66666666666667,-5.66666666666667,35,0,1777,123,54,NA,NA,NA,NA,"Dom",NA,-0.368051491985731,3741,3589
"1191",3694,5688,3652,8,36,"8_36",23.7235,1.9455,0.125,17.384,1.796,0.334,0.71,"EAF",1,8430,"A","BrF","2013-08-21","CN",2004,"2004-12-06",2013,9,3180,6.66666666666667,2.33333333333333,35,0,4817,123,122,2013,84,30266.31192,30266.31192,"Dom",3.25588827135714,-0.498879699979756,3741,3589
"1192",3695,4097,1235,3,81,"3_81",22.84866667,1.963,0.193,12.25366667,1.832,0.062,0.98,"EB",1,6485,"A","BrF","2009-02-09","CN",2005,"2005-10-07",2009,4,1221,4,0,37,0,2303,154,90,2009,101,23130.31156,23130.31156,"Dom",3.28909595685714,0.20759262318798,1442,1442
"1193",3696,3360,3297,8,20,"8_20",23.363,1.9285,0.066,17.0385,1.79,0.347,0.62,"EAF",1,5698,"A","BrM","2007-01-24","CN",2004,"2004-12-06",2007,3,779,2,1,35,1,1980,59,77,NA,NA,NA,NA,"Dom",2.69293973207143,-0.734370474369002,3220,3005
"1194",3696,2945,3766,8,5,"8_5",23.826,2.0025,0.026,16.7945,1.8515,0.069,1.04,"EAF",1,5198,"A","BrM","2005-12-05","CN",2004,"2004-12-06",2005,1,364,2,-1,35,1,1778,59,54,NA,NA,NA,NA,"Dom",NA,0.36458647278081,3220,3005
"1195",3698,2946,2654,7,27,"7_27",23.3575,1.8835,0.143,16.1035,1.827,0.045,0.79,"EAF",1,5200,"A","BrF","2005-12-05","CN",2004,"2004-12-06",2005,1,364,1,0,35,0,1777,118,54,NA,NA,NA,NA,"Dom",NA,-0.289554567189316,5038,4671
"1196",3699,2974,3145,8,13,"8_13",23.621,1.933,0.052,16.1205,1.7995,0.041,1.29,"EAF",1,5324,"A",NA,"2006-03-15","CN",2005,"2005-10-08",2006,1,158,3.66666666666667,-2.66666666666667,37,0,1822,67,74,NA,NA,NA,NA,NA,NA,1.01872751275094,4540,4164
"1197",3699,5602,3529,8,30,"8_30",23.2285,1.9735,0.223,15.892,1.773,0.114,0.89,"EAF",1,8336,"A","BrF","2013-07-01","CN",2005,"2005-10-08",2013,8,2823,3.66666666666667,4.33333333333333,37,0,4710,169,122,2013,112,27978.92999,27978.92999,"Dom",3.25588827135714,-0.0278981512012657,4540,4164
"1198",3699,3354,3376,8,24,"8_24",22.8355,1.942,0.001,15.5745,1.793,0.021,1.02,"EAF",1,5695,"A","ABX","2007-01-24","CN",2005,"2005-10-08",2007,2,473,3.66666666666667,-1.66666666666667,37,0,1980,55,77,NA,NA,NA,NA,"Sub",2.69293973207143,0.3122551895832,4540,4164
"1199",3700,2948,3227,8,17,"8_17",23.5015,1.9315,0.013,14.736,1.7865,0.116,2.69,"EAF",1,5202,"A","ABX","2005-12-07","CN",2005,"2005-04-12",2005,0,239,0,0,37,0,1780,129,54,NA,NA,NA,NA,"Sub",NA,4.68191733658364,1802,1802
"1200",4803,5658,3445,8,27,"8_27",23.22,1.973,0.14,15.662,1.7955,0.152,1.06,"EAF",1,8394,"A","BrF","2013-08-04","CN",2005,"2005-12-17",2013,8,2787,4.5,3.5,54,0,4771,602,122,NA,NA,NA,NA,"Dom",3.25588827135714,0.41691775597842,2999,2844
"1201",4803,3218,3354,8,23,"8_23",22.9685,1.9695,0.113,14.851,1.794,0.16,1.56,"EAF",1,5579,"A","H","2006-08-28","CN",2005,"2005-12-17",2006,1,254,4.5,-3.5,54,0,1937,63,75,2006,46,29234.19744,29234.19744,"Sub",3.14873123264286,1.72519983591867,2999,2844
"1202",4805,4052,1120,3,71,"3_71",22.98033333,1.979666667,0.304,12.48966667,1.849,0.072,0.68,"EB",1,6434,"A","BrM","2009-01-19","CN",2005,"2005-07-23",2009,4,1276,2,2,37,1,2281,479,90,2009,130,28441.25326,28441.25326,"Dom",3.28909595685714,-0.577376624776171,1319,1319
"1203",4805,2967,2880,7,38,"7_38",23.232,1.926,0.144,15.6105,1.7995,0.295,0.99,"EAF",1,5296,"A",NA,"2006-03-19","CN",2005,"2005-07-23",2006,1,239,2,-1,37,1,1825,42,74,NA,NA,NA,NA,NA,NA,0.233758264786785,1319,1319
"1204",4805,3133,1114,3,71,"3_71",24.71833333,1.909666667,0.26,13.359,1.840666667,0.326,1.24,"EB",1,5513,"A","AB","2006-08-02","CN",2005,"2005-07-23",2006,1,375,2,-1,37,1,1896,15,75,2006,10,11933.52859,11933.52859,"Sub",3.14873123264286,0.88789930475691,1319,1319
"1205",4829,3142,2695,7,29,"7_29",23.358,1.886,0.068,15.586,1.81,0.21,1,"EAF",1,5383,"A","OFL","2006-06-21","CN",2006,"2006-04-23",2006,0,59,1.5,-1.5,75,1,1830,1,75,2006,1,10525.18056,10525.18056,"Sub",3.14873123264286,0.25992390638559,1426,1426
"1206",4829,3961,1751,4,36,"4_36",23.955,1.934333333,0.209,14.125,1.819333333,0.294,0.56,"EB",1,6333,"A","BrM","2008-07-15","CN",2006,"2006-04-23",2008,2,814,1.5,0.5,75,1,2161,3,87,2008,2,2385.566762,2385.566762,"Dom",2.59212595028571,-0.891364323961832,1426,1426
"1207",4829,4038,3067,8,1,"8_1",23.071,1.969,0.09,14.8725,1.8615,0.073,1.44,"EAF",1,6418,"A","BrM","2009-01-03","CN",2006,"2006-04-23",2009,3,986,1.5,1.5,75,1,2277,3,90,2009,2,7097.95063,7097.95063,"Dom",3.28909595685714,1.41121213673301,1426,1426
"1208",4829,3375,2902,7,39,"7_39",23.2075,1.9165,0.113,14.605,1.7865,0.112,1.31,"EAF",1,5719,"A","ABX","2007-06-12","CN",2006,"2006-04-23",2007,1,415,1.5,-0.5,75,1,2040,1,77,NA,NA,NA,NA,"Sub",2.69293973207143,1.07105879594855,1426,1426
"1209",4847,3923,3795,8,6,"8_6",22.923,1.9305,0.066,15.4945,1.814,0.191,1.01,"EAF",2,6294,"A","SEEN1","2008-01-29","CN",2005,"2005-11-01",2008,3,819,3,0,76,0,2246,134,85,NA,NA,NA,NA,"Sub",1.83148956078571,0.286089547984395,1041,1041
"1210",4854,4049,1119,3,71,"3_71",23.161,1.942,0.194,12.61533333,1.803666667,0.181,0.73,"EB",1,6430,"A","BrM","2009-01-02","CN",2006,"2006-05-03",2009,3,975,3.66666666666667,-0.666666666666667,75,1,2279,5,90,2009,3.1,8339.418799,8339.418799,"Dom",3.28909595685714,-0.446548416782146,2707,2492
"1211",4854,4753,2743,7,31,"7_31",23.5215,1.908,0.063,15.6685,1.817,0.019,1.03,"EAF",1,7240,"A","BrM","2011-07-16","CN",2006,"2006-05-03",2011,5,1900,3.66666666666667,1.33333333333333,75,1,3555,478,105,2011,127,56925.12613,56925.12613,"Dom",9.22112790171429,0.338420831182005,2707,2492
"1212",4854,4275,1124,3,71,"3_71",22.69966667,1.974666667,0.499,11.45366667,1.838,0.1,1.07,"EB",1,6684,"A","BrM","2009-06-17","CN",2006,"2006-05-03",2009,3,1141,3.66666666666667,-0.666666666666667,75,1,2399,478,92,2009,127,7189.725809,7189.725809,"Dom",4.5509424385,0.443083397577225,2707,2492
"1213",4855,3291,2944,7,41,"7_41",23.371,1.894,0.012,16.082,1.811,0.128,0.69,"EAF",1,5666,"A","ABX","2007-01-05","CN",2006,"2006-05-03",2007,1,247,0.5,0.5,75,0,1955,8,77,NA,NA,NA,NA,"Sub",2.69293973207143,-0.551210983177367,271,271
"1214",4855,3095,797,3,1,"3_1",24.16833333,1.875333333,0.113,14.071,1.755666667,0.141,0.95,"EB",1,5384,"A","OFL","2006-07-01","CN",2006,"2006-05-03",2006,0,59,0.5,-0.5,75,0,1835,8,75,2006,5,16159.92047,16159.92047,"Sub",3.14873123264286,0.129095698391564,271,271
"1215",4860,5483,3632,8,35,"8_35",23.994,1.938,0.126,18.6465,1.7925,0.011,0.37,"EAF",1,8208,"A","BrM","2013-02-13","CN",2006,"2006-05-11",2013,7,2470,4.33333333333333,2.66666666666667,75,1,4562,480,118,2013,129,8770.411995,8770.411995,"Dom",4.09578878607143,-1.38851151433913,NA,5970
"1216",4860,4186,1122,3,71,"3_71",22.65633333,1.936,0.113,12.37866667,1.803,0.299,0.6,"EB",1,6578,"A","BrM","2008-07-28","CN",2006,"2006-05-11",2008,2,809,4.33333333333333,-2.33333333333333,75,1,2372,480,87,2008,129,1369.405287,1369.405287,"Dom",2.59212595028571,-0.786701757566612,NA,5970
"1217",4860,5172,3546,8,31,"8_31",23.453,1.9475,0.108,15.8685,1.8125,0.155,1.13,"EAF",1,7796,"A","BrM","2012-01-27","CN",2006,"2006-05-11",2012,6,2087,4.33333333333333,1.66666666666667,75,1,4102,480,112,NA,NA,NA,NA,"Dom",NA,0.600077247170055,NA,5970
"1218",4860,4074,1121,3,71,"3_71",22.65566667,1.980333333,0.128,11.72433333,1.86,0.462,0.88,"EB",1,6461,"A","BrM","2009-01-26","CN",2006,"2006-05-11",2009,3,991,4.33333333333333,-1.33333333333333,75,1,2291,480,90,2009,129,10423.48107,10423.48107,"Dom",3.28909595685714,-0.0540637928000708,NA,5970
"1219",4860,3104,3497,8,3,"8_3",23.3415,1.9395,0.035,15.9,1.8325,0.152,1.25,"EAF",1,5382,"A","H","2006-07-09","CN",2006,"2006-05-11",2006,0,59,4.33333333333333,-4.33333333333333,75,1,1853,54,75,2006,38,7373.786082,7373.786082,"Sub",3.14873123264286,0.914064946355715,NA,5970
"1220",4860,5969,3717,8,39,"8_39",23.6775,1.852,0.115,16.424,1.7945,0.078,0.97,"EAF",1,8735,"A","BrM","2014-07-18","CN",2006,"2006-05-11",2014,8,2990,4.33333333333333,3.66666666666667,75,1,9331,28,125,2014,22,9283.3943,9283.3943,"Dom",4.45790002828571,0.181426981589174,NA,5970
"1221",4861,4534,2349,6,26,"6_26",23.0175,1.9135,0.027,13.6115,1.7235,0.363,0.64,"EAF",1,6995,"A","BrF","2010-02-22","CN",2006,"2006-07-14",2010,4,1319,4.75,-0.75,75,0,3359,159,103,NA,NA,NA,NA,"Dom",2.94367555457143,-0.682039191171392,NA,4819
"1222",4861,5356,2994,7,43,"7_43",22.9935,1.896,0.043,15.5065,1.8205,0.239,0.82,"EAF",1,7995,"A","BrF","2012-07-06","CN",2006,"2006-07-14",2012,6,2184,4.75,1.25,75,0,4235,159,116,2012,103.1,9042.989664,9042.989664,"Dom",4.47840260407143,-0.211057642392901,NA,4819
"1223",4861,4325,2314,6,24,"6_24",23.399,1.9425,0.064,14.181,1.7875,0.144,0.64,"EAF",1,6742,"A","BrF","2009-08-11","CN",2006,"2006-07-14",2009,3,1124,4.75,-1.75,75,0,2508,159,92,2009,103.1,6534.753769,6534.753769,"Dom",4.5509424385,-0.682039191171392,NA,4819
"1224",4861,5407,2876,7,37,"7_37",23.4665,1.9045,0.005,15.078,1.859,0.04,1.68,"EAF",1,8051,"A","BrF","2012-09-24","CN",2006,"2006-07-14",2012,6,2264,4.75,1.25,75,0,4345,159,116,2012,103.1,9042.989664,9042.989664,"Dom",4.47840260407143,2.03918753510433,NA,4819
"1225",4862,3111,3416,8,26,"8_26",23.1365,1.8735,0.027,15.3475,1.775,0.113,1.26,"EAF",1,5386,"A","ABX","2006-07-16","CN",2005,"2005-11-19",2006,1,239,1,0,54,0,1866,92,75,2006,62,15315.72224,15315.72224,"Sub",3.14873123264286,0.940230587954521,666,666
"1226",4863,3114,3208,8,16,"8_16",23.066,1.878,0.334,15.7215,1.855,0.079,1.11,"EAF",1,5387,"A","OFL","2006-07-16","CN",2006,"2006-04-18",2006,0,89,2,-2,75,0,1866,134,75,2006,92,9880.374986,9880.374986,"Sub",3.14873123264286,0.547745963972445,1606,1606
"1227",4863,4092,1055,3,65,"3_65",23.49533333,1.852666667,0.21,12.973,1.804333333,0.241,0.8,"EB",1,6480,"A","BrF","2009-02-08","CN",2006,"2006-04-18",2009,3,1027,2,1,75,0,2302,15,90,2009,10,5024.077265,5024.077265,"Dom",3.28909595685714,-0.263388925590511,1606,1606
"1228",4863,4316,1059,3,65,"3_65",24.04533333,1.852666667,0.272,12.58366667,1.767666667,0.103,1.35,"EB",1,6733,"A","BrF","2009-07-11","CN",2006,"2006-04-18",2009,3,1180,2,1,75,0,2445,8,92,2009,5,31054.68023,31054.68023,"Dom",4.5509424385,1.17572136234377,1606,1606
"1229",4866,4260,1058,3,65,"3_65",23.69566667,1.883666667,0.207,12.92933333,1.811,0.025,0.91,"EB",1,6656,"A","BrM","2008-08-19","CN",2005,"2005-11-22",2008,3,1001,3.2,-0.2,54,1,2384,137,87,2008,93,12711.9407,12711.9407,"Dom",2.59212595028571,0.0244331319963444,2869,2654
"1230",4866,3922,1052,3,65,"3_65",24.35233333,1.863,0.146,14.05933333,1.804666667,0.058,0.71,"EB",1,6293,"A","BrM","2008-01-28","CN",2005,"2005-11-22",2008,3,797,3.2,-0.2,54,1,2141,137,85,NA,NA,NA,NA,"Dom",1.83148956078571,-0.498879699979756,2869,2654
"1231",4866,4109,1056,3,65,"3_65",23.82233333,1.889666667,0.044,12.767,1.788666667,0.272,1.05,"EB",1,6497,"A","BrM","2009-02-13","CN",2005,"2005-11-22",2009,4,1179,3.2,0.8,54,1,2308,137,90,2009,93,39576.92969,39576.92969,"Dom",3.28909595685714,0.390752114379615,2869,2654
"1232",4866,4513,2829,7,35,"7_35",23.1685,1.8945,0.137,15.6525,1.827,0.139,0.73,"EAF",1,6974,"A","BrM","2010-02-14","CN",2005,"2005-11-22",2010,5,1545,3.2,1.8,54,1,3308,137,103,NA,NA,NA,NA,"Dom",2.94367555457143,-0.446548416782146,2869,2654
"1233",4866,3118,801,3,1,"3_1",23.416,1.862666667,0.171,12.37633333,1.686333333,0.108,1.36,"EB",1,5388,"A","ABX","2006-07-19","CN",2005,"2005-11-22",2006,1,239,3.2,-2.2,54,1,1871,135,75,2006,92.1,8903.717018,8903.717018,"Sub",3.14873123264286,1.20188700394257,2869,2654
"1234",4868,3122,2755,7,32,"7_32",23.224,1.9185,0.07,15.7995,1.8185,0.021,0.67,"EAF",1,5390,"A","OFL","2006-07-19","CN",2006,"2006-04-21",2006,0,89,0,0,75,0,1872,23,75,2006,17,27303.25167,27303.25167,"Sub",3.14873123264286,-0.603542266374976,1603,1603
"1235",4870,3806,1231,3,81,"3_81",22.90133333,1.959,0.261,12.661,1.837333333,0.148,0.79,"EB",1,6176,"A","FLOAT","2007-08-14","CN",2006,"2006-03-30",2007,1,502,0.5,0.5,75,0,2230,36,82,2007,26.5,6066.448911,6066.448911,"Sub",2.00111878428571,-0.289554567189316,693,693
"1236",4870,3125,2943,7,41,"7_41",23.595,1.9205,0.002,16.6055,1.8125,0.015,0.58,"EAF",1,5391,"A","H","2006-07-27","CN",2006,"2006-03-30",2006,0,119,0.5,-0.5,75,0,1882,36,75,2006,26.5,9125.285667,9125.285667,"Sub",3.14873123264286,-0.839033040764222,693,693
"1237",4871,3224,2178,6,14,"6_14",24.13966667,1.89,0.174,13.9,1.764666667,0.226,1.16,"EAF",2,5585,"A","OFL","2006-08-29","CN",2006,"2006-04-29",2006,0,122,0.333333333333333,-0.333333333333333,75,0,1938,127,75,2006,87,6817.822296,6817.822296,"Sub",3.14873123264286,0.67857417196647,1595,1595
"1238",4871,3784,1360,3,9,"3_9",23.47833333,1.871333333,0.095,12.9345,1.763,0.189,0.76,"EB",1,6147,"A","ABX","2007-07-25","CN",2006,"2006-04-29",2007,1,452,0.333333333333333,0.666666666666667,75,0,2091,173,82,2007,116,12576.05437,12576.05437,"Sub",2.00111878428571,-0.368051491985731,1595,1595
"1239",4871,3127,2863,7,37,"7_37",23.812,1.9245,0.016,17.741,1.847,0.034,0.4,"EAF",1,5392,"A","OFL","2006-07-27","CN",2006,"2006-04-29",2006,0,89,0.333333333333333,-0.333333333333333,75,0,1882,72,75,2006,50.1,11505.14928,11505.14928,"Sub",3.14873123264286,-1.31001458954271,1595,1595
"1240",4872,3688,2882,7,38,"7_38",23.5265,1.8575,0.051,15.084,1.8755,0.092,1.77,"EAF",1,6045,"A","BrM","2007-06-18","CN",2006,"2006-04-30",2007,1,414,1.25,-0.25,75,1,2213,116,82,2007,81,6144.522613,6144.522613,"Dom",2.00111878428571,2.27467830949358,4528,4161
"1241",4872,4248,1123,3,71,"3_71",22.561,1.974,0.03,11.09833333,1.825666667,0.454,1.2,"EB",1,6644,"A","BrM","2008-08-15","CN",2006,"2006-04-30",2008,2,838,1.25,0.75,75,1,2201,95,87,2008,64,16802.35154,16802.35154,"Dom",2.59212595028571,0.78323673836169,4528,4161
"1242",4872,3852,1117,3,71,"3_71",22.778,2.030333333,0.165,11.818,1.835333333,0.451,0.9,"EB",1,6223,"A","BrM","2007-08-31","CN",2006,"2006-04-30",2007,1,488,1.25,-0.25,75,1,2118,95,82,2007,64,5299.891276,5299.891276,"Dom",2.00111878428571,-0.00173250960246065,4528,4161
"1243",4872,3789,825,3,11,"3_11",24.05733333,1.908666667,0.1,13.94966667,1.682666667,0.379,0.54,"EB",1,6152,"A","BrM","2007-07-28","CN",2006,"2006-04-30",2007,1,454,1.25,-0.25,75,1,2226,95,82,2007,64,5299.891276,5299.891276,"Dom",2.00111878428571,-0.943695607159442,4528,4161
"1244",4873,3311,3337,8,22,"8_22",22.8675,1.934,0.107,15.39,1.8065,0.208,0.92,"EAF",1,5674,"A","BrM","2007-01-08","CN",2005,"2005-12-09",2007,2,395,1.5,0.5,54,1,1959,407,77,NA,NA,NA,NA,"Dom",2.69293973207143,0.0505987735951495,804,804
"1245",4873,3148,3397,8,25,"8_25",23.479,1.902,0.096,17.3885,1.7635,0.457,0.4,"EAF",1,5394,"A","BrM","2006-08-05","CN",2005,"2005-12-09",2006,1,239,1.5,-0.5,54,1,1902,24,75,2006,18,5186.217755,5186.217755,"Dom",3.14873123264286,-1.31001458954271,804,804
"1246",4874,3147,3576,8,33,"8_33",23.326,1.9,0.006,16.626,1.794,0.4,0.68,"EAF",1,5395,"A","OFL","2006-08-06","CN",2006,"2006-04-09",2006,0,119,0,0,75,0,1906,3,75,2006,2,6838.375592,6838.375592,"Sub",3.14873123264286,-0.577376624776171,525,525
"1247",4875,3889,936,3,20,"3_20",24.52366667,1.815333333,0.252,15.66566667,1.614,0.047,0.39,"EB",1,6259,"A","ABX","2008-01-16","CN",2006,"2006-07-31",2008,2,534,2,0,75,0,2242,71,85,NA,NA,NA,NA,"Sub",1.83148956078571,-1.33618023114152,1145,1145
"1248",4875,3987,1133,3,72,"3_72",23.21033333,1.916666667,0.356,13.15733333,1.820333333,0.05,0.58,"EB",1,6359,"A","ABX","2008-07-21","CN",2006,"2006-07-31",2008,2,721,2,0,75,0,2168,74,87,2008,51.1,10402.49847,10402.49847,"Sub",2.59212595028571,-0.839033040764222,1145,1145
"1249",4875,4042,3360,8,23,"8_23",23.5085,1.9265,0.059,16.76,1.8245,0.35,0.71,"EAF",1,6423,"A","BrF","2009-01-02","CN",2006,"2006-07-31",2009,3,886,2,1,75,0,2279,22,90,2009,16,8789.300446,8789.300446,"Dom",3.28909595685714,-0.498879699979756,1145,1145
"1250",4875,3297,2215,6,19,"6_19",23.0365,1.916,0.061,13.6165,1.7705,0.181,0.73,"EAF",1,5669,"A","SEEN2","2007-01-07","CN",2006,"2006-07-31",2007,1,160,2,-1,75,0,1958,28,77,NA,NA,NA,NA,"Sub",2.69293973207143,-0.446548416782146,1145,1145
"1251",4876,3781,1732,4,34,"4_34",22.92233333,1.978,0.152,12.80233333,1.796,0.06,0.76,"EB",1,6144,"A","ABX","2007-07-25","CN",2006,"2006-05-11",2007,1,440,1,0,75,0,2091,71,82,2007,50,3895.021193,3895.021193,"Sub",2.00111878428571,-0.368051491985731,651,651
"1252",4876,3394,989,3,6,"3_6",24.75633333,1.861,0.272,13.929,1.707666667,0.199,1.34,"EB",1,5732,"A","ABX","2007-06-14","CN",2006,"2006-05-11",2007,1,399,1,0,75,0,2044,39,82,2007,28.1,4072.932468,4072.932468,"Sub",2.00111878428571,1.14955572074496,651,651
"1253",4876,3154,2656,7,27,"7_27",23.024,1.948,0.068,16.3145,1.79,0.289,0.55,"EAF",1,5397,"A","OFL","2006-08-08","CN",2006,"2006-05-11",2006,0,89,1,-1,75,0,1911,39,75,2006,28.1,7863.225967,7863.225967,"Sub",3.14873123264286,-0.917529965560637,651,651
"1254",4876,3894,1749,4,36,"4_36",22.64666667,2.002,0.166,11.91533333,1.850333333,0.26,0.89,"EB",1,6264,"A","ABX","2008-01-17","CN",2006,"2006-05-11",2008,2,616,1,1,75,0,2135,71,85,NA,NA,NA,NA,"Sub",1.83148956078571,-0.0278981512012657,651,651
"1255",4877,3343,2219,6,19,"6_19",23.332,1.8995,0.058,13.0545,1.7465,0.087,1.2,"EAF",1,5688,"A","ABX","2007-01-22","CN",2006,"2006-08-03",2007,1,172,1,0,75,0,1976,30,77,NA,NA,NA,NA,"Sub",2.69293973207143,0.78323673836169,567,567
"1256",4878,3166,2967,7,42,"7_42",23.2285,1.9195,0.053,15.537,1.828,0.016,0.76,"EAF",1,5399,"A","SEEN1","2006-08-11","CN",2006,"2006-05-14",2006,0,89,0,0,75,0,1916,112,75,2006,78,6429.062395,6429.062395,"Sub",3.14873123264286,-0.368051491985731,847,847
"1257",4879,4112,994,3,6,"3_6",24.74566667,1.933,0.348,15.11066667,1.678333333,0.154,0.64,"EB",1,6500,"A","ABX","2007-06-15","CN",2006,"2006-08-01",2007,1,318,1,0,75,1,2212,77,82,2007,52.1,17358.30983,17358.30983,"Sub",2.00111878428571,-0.682039191171392,569,569
"1258",4881,3174,3230,8,17,"8_17",23.449,1.938,0.022,16.7885,1.7955,0.131,0.79,"EAF",1,5402,"A","ABX","2006-08-11","CN",2005,"2005-12-15",2006,1,239,2.5,-1.5,54,1,1915,77,75,2006,52.1,9426.642867,9426.642867,"Sub",3.14873123264286,-0.289554567189316,1174,1174
"1259",4881,3821,867,3,14,"3_14",24.113,1.88,0.331,13.56366667,1.672666667,0.077,0.76,"EB",1,6191,"A","BrM","2007-08-21","CN",2005,"2005-12-15",2007,2,614,2.5,-0.5,54,1,2233,76,82,2007,52,5119.42545,5119.42545,"Dom",2.00111878428571,-0.368051491985731,1174,1174
"1260",4881,4026,3502,8,3,"8_3",23.585,1.9255,0.066,16.538,1.8095,0.416,1,"EAF",1,6406,"A","SEEN2","2009-01-06","CN",2005,"2005-12-15",2009,4,1118,2.5,1.5,54,1,2276,76,90,2009,52,18742.25858,18742.25858,"Sub",3.28909595685714,0.25992390638559,1174,1174
"1261",4881,3873,906,3,19,"3_19",23.89333333,1.891666667,0.104,13.71466667,1.682333333,0.367,0.86,"EB",1,6243,"A","BrM","2008-01-11","CN",2005,"2005-12-15",2008,3,757,2.5,0.5,54,1,2239,76,85,NA,NA,NA,NA,"Dom",1.83148956078571,-0.106395075997681,1174,1174
"1262",4883,4916,2367,6,27,"6_27",23.4365,1.954,0.057,13.249,1.6965,0.11,0.83,"EAF",1,7409,"A","BrF","2011-09-23","CN",2006,"2006-08-06",2011,5,1874,4.14285714285714,0.857142857142857,75,0,3688,138,105,2011,94,7623.157119,7623.157119,"Dom",9.22112790171429,-0.184892000794096,2767,2612
"1263",4883,5614,2371,6,27,"6_27",23.4885,1.9175,0.229,12.5915,1.746,0.291,1.24,"EAF",1,8348,"A","BrF","2013-07-10","CN",2006,"2006-08-06",2013,7,2530,4.14285714285714,2.85714285714286,75,0,4728,177,122,2013,120,33136.18492,33136.18492,"Dom",3.25588827135714,0.88789930475691,2767,2612
"1264",4883,5327,2564,7,20,"7_20",23.2645,1.9,0.003,15.434,1.805,0.162,0.88,"EAF",1,7964,"A","BrF","2012-06-20","CN",2006,"2006-08-06",2012,6,2145,4.14285714285714,1.85714285714286,75,0,4220,177,116,2012,120,3878.828969,3878.828969,"Dom",4.47840260407143,-0.0540637928000708,2767,2612
"1265",4883,3771,2374,6,28,"6_28",22.2585,1.9375,0.017,12.4505,1.8005,0.053,0.6,"EAF",2,6134,"A","FLOAT","2007-07-23","CN",2006,"2006-08-06",2007,1,351,4.14285714285714,-3.14285714285714,75,0,2225,168,82,2007,111,7340.22843,7340.22843,"Sub",2.00111878428571,-0.786701757566612,2767,2612
"1266",4883,4623,2402,6,29,"6_29",22.747,2.0035,0.012,13.0215,1.681,0.005,0.62,"EAF",1,7098,"A","BrF","2010-08-27","CN",2006,"2006-08-06",2010,4,1482,4.14285714285714,-0.142857142857143,75,0,3486,177,104,2010,120,32708.70352,32708.70352,"Dom",3.4374523775,-0.734370474369002,2767,2612
