"","BirdID","FieldPeriodID","Status","BirthDate","Island","PeriodYear","BirthFieldPeriodID","PeriodEnd.x","birthyear","age","survival","PeriodEndYear","SexEstimate","PeriodStart","PeriodEnd.y","seasonlength","season","no_st","nrns","lifespan"
"4926",1865,31,"U","2003-09-15","CN",2003,30,"2004-01-13",2003,0,1,2004,0,"2003-12-12","2004-01-14",33,"winter",1,1,1462
"4927",1865,34,"BrF","2003-09-15","CN",2004,30,"2004-09-01",2003,1,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,1462
"4928",1865,37,"BrF","2003-09-15","CN",2005,30,"2005-09-10",2003,2,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,1462
"4929",1865,75,"BrF","2003-09-15","CN",2006,30,"2006-09-01",2003,3,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,1462
"4930",1865,82,"BrF","2003-09-15","CN",2007,30,"2007-09-15",2003,4,1,2007,0,"2007-06-14","2007-09-16",94,"main",2,1,1462
"4931",1865,NA,"NS",NA,NA,2008,NA,NA,2003,5,0,2008,0,NA,NA,NA,NA,1,1,1462
"4932",1867,31,"OFL","2003-08-19","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,1647
"4933",1867,34,"FLOAT","2003-08-19","CN",2004,30,"2004-09-01",2003,1,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,1647
"4934",1867,37,"BrM","2003-08-19","CN",2005,30,"2005-09-10",2003,2,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,1647
"4935",1867,75,"BrM","2003-08-19","CN",2006,30,"2006-09-01",2003,3,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,1647
"4936",1867,82,"BrM","2003-08-19","CN",2007,30,"2007-09-15",2003,4,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,1647
"4937",1867,85,"BrM","2003-08-19","CN",2008,30,"2008-02-20",2003,5,1,2008,1,"2008-01-08","2008-02-21",44,"winter",1,1,1647
"4938",1867,NA,"NS",NA,NA,2009,NA,NA,2003,6,0,2009,1,NA,NA,NA,NA,1,1,1647
"4939",1868,31,"OFL","2003-08-09","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,5523
"4940",1868,34,"SEEN1","2003-08-09","CN",2004,30,"2004-09-01",2003,1,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,5523
"4941",1868,37,"BrM","2003-08-09","CN",2005,30,"2005-09-10",2003,2,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,5523
"4942",1868,75,"BrM","2003-08-09","CN",2006,30,"2006-09-01",2003,3,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,5523
"4943",1868,82,"BrM","2003-08-09","CN",2007,30,"2007-09-15",2003,4,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,5523
"4944",1868,87,"BrM","2003-08-09","CN",2008,30,"2008-09-06",2003,5,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,5523
"4945",1868,92,"BrM","2003-08-09","CN",2009,30,"2009-09-17",2003,6,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,5523
"4946",1868,104,"BrM","2003-08-09","CN",2010,30,"2010-09-09",2003,7,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,5523
"4947",1868,105,"BrM","2003-08-09","CN",2011,30,"2011-10-01",2003,8,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,5523
"4948",1868,116,"BrM","2003-08-09","CN",2012,30,"2012-09-29",2003,9,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,5523
"4949",1868,122,"BrM","2003-08-09","CN",2013,30,"2013-09-29",2003,10,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,5523
"4950",1868,125,"BrM","2003-08-09","CN",2014,30,"2014-10-03",2003,11,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,5523
"4951",1868,142,"BrM","2003-08-09","CN",2015,30,"2015-09-28",2003,12,1,2015,1,"2015-06-22","2015-09-29",99,"main",2,1,5523
"4952",1868,159,"BrM","2003-08-09","CN",2016,30,"2016-09-18",2003,13,1,2016,1,"2016-06-23","2016-09-19",88,"main",2,1,5523
"4953",1868,164,"BrM","2003-08-09","CN",2017,30,"2017-09-19",2003,14,1,2017,1,"2017-06-21","2017-09-20",91,"main",2,1,5523
"4954",1868,167,"BrM","2003-08-09","CN",2018,30,"2018-09-21",2003,15,1,2018,1,"2018-06-19","2018-09-22",95,"main",2,1,5523
"4955",1868,173,"NS","2003-08-09","CN",2019,30,"2019-09-22",2003,16,0,2019,1,"2019-06-10","2019-09-23",105,"main",2,1,5523
"4956",1869,31,"OFL","2003-08-07","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,4228
"4957",1869,34,"ABX","2003-08-07","CN",2004,30,"2004-09-01",2003,1,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,4228
"4958",1869,37,"BrM","2003-08-07","CN",2005,30,"2005-09-10",2003,2,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,4228
"4959",1869,75,"BrM","2003-08-07","CN",2006,30,"2006-09-01",2003,3,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,4228
"4960",1869,82,"BrM","2003-08-07","CN",2007,30,"2007-09-15",2003,4,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,4228
"4961",1869,87,"BrM","2003-08-07","CN",2008,30,"2008-09-06",2003,5,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,4228
"4962",1869,92,"BrM","2003-08-07","CN",2009,30,"2009-09-17",2003,6,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,4228
"4963",1869,104,"BrM","2003-08-07","CN",2010,30,"2010-09-09",2003,7,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,4228
"4964",1869,105,"BrM","2003-08-07","CN",2011,30,"2011-10-01",2003,8,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,4228
"4965",1869,116,"BrM","2003-08-07","CN",2012,30,"2012-09-29",2003,9,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,4228
"4966",1869,122,"BrM","2003-08-07","CN",2013,30,"2013-09-29",2003,10,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,4228
"4967",1869,125,"BrM","2003-08-07","CN",2014,30,"2014-10-03",2003,11,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,4228
"4968",1869,142,"NS","2003-08-07","CN",2015,30,"2015-09-28",2003,12,0,2015,1,"2015-06-22","2015-09-29",99,"main",2,1,4228
"4969",1870,31,"OFL","2003-08-08","CN",2003,30,"2004-01-13",2003,0,1,2004,0,"2003-12-12","2004-01-14",33,"winter",1,1,391
"4970",1870,34,"BrF","2003-08-08","CN",2004,30,"2004-09-01",2003,1,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,391
"4971",1870,35,"NS","2003-08-08","CN",2005,30,"2005-01-11",2003,2,0,2005,0,"2004-12-18","2005-01-12",25,"winter",1,1,391
"4972",1871,31,"BrM","2003-04-25","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,2139
"4973",1871,34,"BrM","2003-04-25","CN",2004,30,"2004-09-01",2003,1,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,2139
"4974",1871,37,"BrM","2003-04-25","CN",2005,30,"2005-09-10",2003,2,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,2139
"4975",1871,75,"BrM","2003-04-25","CN",2006,30,"2006-09-01",2003,3,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,2139
"4976",1871,82,"BrM","2003-04-25","CN",2007,30,"2007-09-15",2003,4,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,2139
"4977",1871,87,"BrM","2003-04-25","CN",2008,30,"2008-09-06",2003,5,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,2139
"4978",1871,90,"BrM","2003-04-25","CN",2009,30,"2009-03-02",2003,6,1,2009,1,"2008-12-30","2009-03-03",63,"winter",1,1,2139
"4979",1871,NA,"NS",NA,NA,2010,NA,NA,2003,7,0,2010,1,NA,NA,NA,NA,1,1,2139
"4980",1872,31,"OFL","2003-08-17","CN",2003,30,"2004-01-13",2003,0,1,2004,0,"2003-12-12","2004-01-14",33,"winter",1,1,3332
"4981",1872,34,"BrF","2003-08-17","CN",2004,30,"2004-09-01",2003,1,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,3332
"4982",1872,37,"BrF","2003-08-17","CN",2005,30,"2005-09-10",2003,2,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,3332
"4983",1872,75,"BrF","2003-08-17","CN",2006,30,"2006-09-01",2003,3,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,3332
"4984",1872,82,"BrF","2003-08-17","CN",2007,30,"2007-09-15",2003,4,1,2007,0,"2007-06-14","2007-09-16",94,"main",2,1,3332
"4985",1872,87,"BrF","2003-08-17","CN",2008,30,"2008-09-06",2003,5,1,2008,0,"2008-07-10","2008-09-07",59,"main",2,1,3332
"4986",1872,92,"BrF","2003-08-17","CN",2009,30,"2009-09-17",2003,6,1,2009,0,"2009-06-08","2009-09-18",102,"main",2,1,3332
"4987",1872,104,"BrF","2003-08-17","CN",2010,30,"2010-09-09",2003,7,1,2010,0,"2010-06-30","2010-09-10",72,"main",2,1,3332
"4988",1872,105,"BrF","2003-08-17","CN",2011,30,"2011-10-01",2003,8,1,2011,0,"2011-06-25","2011-10-02",99,"main",1,1,3332
"4989",1872,116,"BrF","2003-08-17","CN",2012,30,"2012-09-29",2003,9,1,2012,0,"2012-06-04","2012-09-30",118,"main",2,1,3332
"4990",1872,118,"NS","2003-08-17","CN",2013,30,"2013-02-26",2003,10,0,2013,0,"2013-01-22","2013-02-27",36,"winter",1,1,3332
"4991",1874,31,"OFL","2003-08-06","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,161
"4992",1874,NA,"NS",NA,NA,2004,NA,NA,2003,1,0,2005,1,NA,NA,NA,NA,1,1,161
"4993",1875,31,"SEEN1","2003-08-20","CN",2003,30,"2004-01-13",2003,0,1,2004,0,"2003-12-12","2004-01-14",33,"winter",1,1,147
"4994",1875,NA,"NS",NA,NA,2004,NA,NA,2003,1,0,2005,0,NA,NA,NA,NA,1,1,147
"4995",1877,31,"OFL","2003-09-24","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,5645
"4996",1877,34,"AB","2003-09-24","CN",2004,30,"2004-09-01",2003,1,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,5645
"4997",1877,37,"H","2003-09-24","CN",2005,30,"2005-09-10",2003,2,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,5645
"4998",1877,75,"ABX","2003-09-24","CN",2006,30,"2006-09-01",2003,3,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,5645
"4999",1877,82,"ABX","2003-09-24","CN",2007,30,"2007-09-15",2003,4,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,5645
"5000",1877,87,"BrM","2003-09-24","CN",2008,30,"2008-09-06",2003,5,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,5645
"5001",1877,92,"BrM","2003-09-24","CN",2009,30,"2009-09-17",2003,6,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,5645
"5002",1877,104,"BrM","2003-09-24","CN",2010,30,"2010-09-09",2003,7,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,5645
"5003",1877,105,"BrM","2003-09-24","CN",2011,30,"2011-10-01",2003,8,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,5645
"5004",1877,116,"BrM","2003-09-24","CN",2012,30,"2012-09-29",2003,9,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,5645
"5005",1877,122,"BrM","2003-09-24","CN",2013,30,"2013-09-29",2003,10,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,5645
"5006",1877,125,"BrM","2003-09-24","CN",2014,30,"2014-10-03",2003,11,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,5645
"5007",1877,142,"BrM","2003-09-24","CN",2015,30,"2015-09-28",2003,12,1,2015,1,"2015-06-22","2015-09-29",99,"main",2,1,5645
"5008",1877,159,"BrM","2003-09-24","CN",2016,30,"2016-09-18",2003,13,1,2016,1,"2016-06-23","2016-09-19",88,"main",2,1,5645
"5009",1877,164,"BrM","2003-09-24","CN",2017,30,"2017-09-19",2003,14,1,2017,1,"2017-06-21","2017-09-20",91,"main",2,1,5645
"5010",1877,167,"BrM","2003-09-24","CN",2018,30,"2018-09-21",2003,15,1,2018,1,"2018-06-19","2018-09-22",95,"main",2,1,5645
"5011",1877,173,"NS","2003-09-24","CN",2019,30,"2019-09-22",2003,16,0,2019,1,"2019-06-10","2019-09-23",105,"main",2,1,5645
"5012",1878,41,"ABX","2001-12-24","CN",2001,40,"2002-10-01",2001,0,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,1713
"5013",1878,41,"ABX","2001-12-24","CN",2002,40,"2002-10-01",2001,1,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,1713
"5014",1878,30,"BrM","2001-12-24","CN",2003,40,"2003-09-01",2001,2,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,1713
"5015",1878,34,"BrM","2001-12-24","CN",2004,40,"2004-09-01",2001,3,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,1713
"5016",1878,37,"BrM","2001-12-24","CN",2005,40,"2005-09-10",2001,4,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,1713
"5017",1878,75,"SEEN1","2001-12-24","CN",2006,40,"2006-09-01",2001,5,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,1713
"5018",1878,NA,"NS",NA,NA,2007,NA,NA,2001,6,0,2007,1,NA,NA,NA,NA,1,1,1713
"5019",1879,31,"OFL","2003-09-17","CN",2003,30,"2004-01-13",2003,0,1,2004,0,"2003-12-12","2004-01-14",33,"winter",1,1,483
"5020",1879,34,"ABX","2003-09-17","CN",2004,30,"2004-09-01",2003,1,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,483
"5021",1879,37,"NS","2003-09-17","CN",2005,30,"2005-09-10",2003,2,0,2005,0,"2005-05-26","2005-09-11",108,"main",2,1,483
"5022",1881,31,"OFL","2003-08-22","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,4213
"5023",1881,34,"ABX","2003-08-22","CN",2004,30,"2004-09-01",2003,1,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,4213
"5024",1881,37,"BrM","2003-08-22","CN",2005,30,"2005-09-10",2003,2,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,4213
"5025",1881,75,"BrM","2003-08-22","CN",2006,30,"2006-09-01",2003,3,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,4213
"5026",1881,82,"BrM","2003-08-22","CN",2007,30,"2007-09-15",2003,4,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,4213
"5027",1881,87,"BrM","2003-08-22","CN",2008,30,"2008-09-06",2003,5,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,4213
"5028",1881,92,"BrM","2003-08-22","CN",2009,30,"2009-09-17",2003,6,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,4213
"5029",1881,104,"BrM","2003-08-22","CN",2010,30,"2010-09-09",2003,7,1,2010,1,"2010-06-30","2010-09-10",72,"main",2,1,4213
"5030",1881,105,"BrM","2003-08-22","CN",2011,30,"2011-10-01",2003,8,1,2011,1,"2011-06-25","2011-10-02",99,"main",1,1,4213
"5031",1881,116,"BrM","2003-08-22","CN",2012,30,"2012-09-29",2003,9,1,2012,1,"2012-06-04","2012-09-30",118,"main",2,1,4213
"5032",1881,122,"BrM","2003-08-22","CN",2013,30,"2013-09-29",2003,10,1,2013,1,"2013-06-18","2013-09-30",104,"main",2,1,4213
"5033",1881,125,"BrM","2003-08-22","CN",2014,30,"2014-10-03",2003,11,1,2014,1,"2014-06-16","2014-10-04",110,"main",2,1,4213
"5034",1881,142,"NS","2003-08-22","CN",2015,30,"2015-09-28",2003,12,0,2015,1,"2015-06-22","2015-09-29",99,"main",2,1,4213
"5035",1883,31,"OFL","2003-08-29","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,138
"5036",1883,NA,"NS",NA,NA,2004,NA,NA,2003,1,0,2005,1,NA,NA,NA,NA,1,1,138
"5037",1885,31,"OFL","2003-08-20","CN",2003,30,"2004-01-13",2003,0,1,2004,0,"2003-12-12","2004-01-14",33,"winter",1,1,379
"5038",1885,34,"ABX","2003-08-20","CN",2004,30,"2004-09-01",2003,1,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,379
"5039",1885,35,"NS","2003-08-20","CN",2005,30,"2005-01-11",2003,2,0,2005,0,"2004-12-18","2005-01-12",25,"winter",1,1,379
"5040",1886,30,"BrM","2002-07-20","CN",2002,41,"2003-09-01",2002,0,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,2799
"5041",1886,30,"BrM","2002-07-20","CN",2003,41,"2003-09-01",2002,1,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,2799
"5042",1886,34,"BrM","2002-07-20","CN",2004,41,"2004-09-01",2002,2,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,2799
"5043",1886,37,"BrM","2002-07-20","CN",2005,41,"2005-09-10",2002,3,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,2799
"5044",1886,75,"BrM","2002-07-20","CN",2006,41,"2006-09-01",2002,4,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,2799
"5045",1886,82,"BrM","2002-07-20","CN",2007,41,"2007-09-15",2002,5,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,2799
"5046",1886,87,"BrM","2002-07-20","CN",2008,41,"2008-09-06",2002,6,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,2799
"5047",1886,92,"BrM","2002-07-20","CN",2009,41,"2009-09-17",2002,7,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,2799
"5048",1886,103,"BrM","2002-07-20","CN",2010,41,"2010-03-18",2002,8,1,2010,1,"2010-02-12","2010-03-19",35,"winter",1,1,2799
"5049",1886,NA,"NS",NA,NA,2011,NA,NA,2002,9,0,2011,1,NA,NA,NA,NA,1,1,2799
"5050",1889,31,"OFL","2003-10-06","CN",2003,30,"2004-01-13",2003,0,1,2004,0,"2003-12-12","2004-01-14",33,"winter",1,2,100
"5051",1889,34,"NS","2003-10-06","CN",2004,30,"2004-09-01",2003,1,0,2004,0,"2004-05-30","2004-09-02",95,"main",1,2,100
"5052",1890,31,"OFL","2003-08-07","CN",2003,30,"2004-01-13",2003,0,1,2004,1,"2003-12-12","2004-01-14",33,"winter",1,1,1659
"5053",1890,34,"ABX","2003-08-07","CN",2004,30,"2004-09-01",2003,1,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,1659
"5054",1890,37,"BrM","2003-08-07","CN",2005,30,"2005-09-10",2003,2,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,1659
"5055",1890,75,"BrM","2003-08-07","CN",2006,30,"2006-09-01",2003,3,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,1659
"5056",1890,82,"BrM","2003-08-07","CN",2007,30,"2007-09-15",2003,4,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,1659
"5057",1890,85,"BrM","2003-08-07","CN",2008,30,"2008-02-20",2003,5,1,2008,1,"2008-01-08","2008-02-21",44,"winter",1,1,1659
"5058",1890,NA,"NS",NA,NA,2009,NA,NA,2003,6,0,2009,1,NA,NA,NA,NA,1,1,1659
"5059",1891,41,"OFL","2002-05-27","CN",2002,41,"2002-10-01",2002,0,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,1294
"5060",1891,30,"BrF","2002-05-27","CN",2003,41,"2003-09-01",2002,1,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,1294
"5061",1891,34,"BrF","2002-05-27","CN",2004,41,"2004-09-01",2002,2,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,1294
"5062",1891,37,"BrF","2002-05-27","CN",2005,41,"2005-09-10",2002,3,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,1294
"5063",1891,NA,"NS",NA,NA,2006,NA,NA,2002,4,0,2006,0,NA,NA,NA,NA,1,1,1294
"5064",1892,41,"ABX","2001-09-27","CN",2001,40,"2002-10-01",2001,0,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,370
"5065",1892,41,"ABX","2001-09-27","CN",2002,40,"2002-10-01",2001,1,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,370
"5066",1892,30,"BrF","2001-09-27","CN",2003,40,"2003-09-01",2001,2,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,370
"5067",1892,34,"BrF","2001-09-27","CN",2004,40,"2004-09-01",2001,3,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,370
"5068",1892,37,"TBrF","2001-09-27","CN",2005,40,"2005-09-10",2001,4,1,2005,0,"2005-05-26","2005-09-11",108,"main",2,1,370
"5069",1892,NA,"NS",NA,NA,2006,NA,NA,2001,5,0,2006,0,NA,NA,NA,NA,1,1,370
"5070",1893,41,"ABX","2001-12-19","CN",2001,40,"2002-10-01",2001,0,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,1718
"5071",1893,41,"ABX","2001-12-19","CN",2002,40,"2002-10-01",2001,1,1,2002,0,"2002-07-11","2002-10-02",83,"main",1,1,1718
"5072",1893,30,"H","2001-12-19","CN",2003,40,"2003-09-01",2001,2,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,1718
"5073",1893,34,"H","2001-12-19","CN",2004,40,"2004-09-01",2001,3,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,1718
"5074",1893,37,"H","2001-12-19","CN",2005,40,"2005-09-10",2001,4,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,1718
"5075",1893,75,"ABX","2001-12-19","CN",2006,40,"2006-09-01",2001,5,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,1718
"5076",1893,NA,"NS",NA,NA,2007,NA,NA,2001,6,0,2007,0,NA,NA,NA,NA,1,1,1718
"5077",1894,41,"ABX","2002-01-30","CN",2002,41,"2002-10-01",2002,0,1,2002,1,"2002-07-11","2002-10-02",83,"main",1,1,245
"5078",1894,30,"ABX","2002-01-30","CN",2003,41,"2003-09-01",2002,1,1,2003,1,"2003-06-06","2003-09-02",88,"main",1,1,245
"5079",1894,NA,"NS",NA,NA,2004,NA,NA,2002,2,0,2004,1,NA,NA,NA,NA,1,1,245
"5080",1895,30,"CH","2003-09-07","CN",2003,30,"2003-09-01",2003,0,1,2003,0,"2003-06-06","2003-09-02",88,"main",2,1,2385
"5081",1895,34,"BrF","2003-09-07","CN",2004,30,"2004-09-01",2003,1,1,2004,0,"2004-05-30","2004-09-02",95,"main",2,1,2385
"5082",1895,37,"BrF","2003-09-07","CN",2005,30,"2005-09-10",2003,2,1,2005,0,"2005-05-26","2005-09-11",108,"main",3,1,2385
"5083",1895,75,"BrF","2003-09-07","CN",2006,30,"2006-09-01",2003,3,1,2006,0,"2006-06-12","2006-09-02",82,"main",1,1,2385
"5084",1895,82,"BrF","2003-09-07","CN",2007,30,"2007-09-15",2003,4,1,2007,0,"2007-06-14","2007-09-16",94,"main",2,1,2385
"5085",1895,87,"BrF","2003-09-07","CN",2008,30,"2008-09-06",2003,5,1,2008,0,"2008-07-10","2008-09-07",59,"main",2,1,2385
"5086",1895,92,"BrF","2003-09-07","CN",2009,30,"2009-09-17",2003,6,1,2009,0,"2009-06-08","2009-09-18",102,"main",2,1,2385
"5087",1895,103,"BrF","2003-09-07","CN",2010,30,"2010-03-18",2003,7,1,2010,0,"2010-02-12","2010-03-19",35,"winter",1,1,2385
"5088",1895,NA,"NS",NA,NA,2011,NA,NA,2003,8,0,2011,0,NA,NA,NA,NA,1,1,2385
"5089",1897,30,"CH","2003-09-17","CN",2003,30,"2003-09-01",2003,0,1,2003,1,"2003-06-06","2003-09-02",88,"main",2,1,2375
"5090",1897,34,"AB","2003-09-17","CN",2004,30,"2004-09-01",2003,1,1,2004,1,"2004-05-30","2004-09-02",95,"main",2,1,2375
"5091",1897,37,"BrM","2003-09-17","CN",2005,30,"2005-09-10",2003,2,1,2005,1,"2005-05-26","2005-09-11",108,"main",3,1,2375
"5092",1897,75,"BrM","2003-09-17","CN",2006,30,"2006-09-01",2003,3,1,2006,1,"2006-06-12","2006-09-02",82,"main",1,1,2375
"5093",1897,82,"BrM","2003-09-17","CN",2007,30,"2007-09-15",2003,4,1,2007,1,"2007-06-14","2007-09-16",94,"main",2,1,2375
"5094",1897,87,"BrM","2003-09-17","CN",2008,30,"2008-09-06",2003,5,1,2008,1,"2008-07-10","2008-09-07",59,"main",2,1,2375
"5095",1897,92,"BrM","2003-09-17","CN",2009,30,"2009-09-17",2003,6,1,2009,1,"2009-06-08","2009-09-18",102,"main",2,1,2375
"5096",1897,103,"BrM","2003-09-17","CN",2010,30,"2010-03-18",2003,7,1,2010,1,"2010-02-12","2010-03-19",35,"winter",1,1,2375
"5097",1897,NA,"NS",NA,NA,2011,NA,NA,2003,8,0,2011,1,NA,NA,NA,NA,1,1,2375
"5098",2567,16,"BrF","1992-08-10","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,1130
"5099",2567,16,"BrF","1992-08-10","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,1130
"5100",2567,17,"BrF","1992-08-10","CN",1994,14,"1994-07-28",1992,2,1,1994,0,"1994-07-07","1994-07-29",22,"main",1,1,1130
"5101",2567,19,"BrF","1992-08-10","CN",1995,14,"1995-09-13",1992,3,1,1995,0,"1995-05-22","1995-09-14",115,"main",1,1,1130
"5102",2567,NA,"NS",NA,NA,1996,NA,NA,1992,4,0,1996,0,NA,NA,NA,NA,1,1,1130
"5103",2568,16,"BrM","1992-08-10","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,718
"5104",2568,16,"BrM","1992-08-10","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,718
"5105",2568,17,"BrM","1992-08-10","CN",1994,14,"1994-07-28",1992,2,1,1994,1,"1994-07-07","1994-07-29",22,"main",1,1,718
"5106",2568,NA,"NS",NA,NA,1995,NA,NA,1992,3,0,1995,1,NA,NA,NA,NA,1,1,718
"5107",2569,16,"BrM","1992-08-10","CN",1992,14,"1993-08-12",1992,0,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,368
"5108",2569,16,"BrM","1992-08-10","CN",1993,14,"1993-08-12",1992,1,1,1993,1,"1993-08-07","1993-08-13",6,"main",1,1,368
"5109",2569,NA,"NS",NA,NA,1994,NA,NA,1992,2,0,1994,1,NA,NA,NA,NA,1,1,368
"5110",2570,16,"BrF","1992-08-10","CN",1992,14,"1993-08-12",1992,0,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,368
"5111",2570,16,"BrF","1992-08-10","CN",1993,14,"1993-08-12",1992,1,1,1993,0,"1993-08-07","1993-08-13",6,"main",1,1,368
