"";"BirdID";"NestWatchID";"Behaviour";"NestID";"LayDateEarliest";"LayDateLatest";"HatchDateEarliest";"HatchDateLatest";"WatchDate";"BreedGroupID";"ClutchSize";"BroodSize";"ObsDuration";"StartTime";"StatusID";"Status";"Observer";"year";"nrfeeding";"prate";"birthyear";"birthday";"age";"age_years";"age_days";"FieldPeriodID";"TerritoryID";"PeriodStart";"PeriodEnd";"PeriodYear";"groupsize";"nr_helpers";"Island";"Year";"TerritoryNumber";"TQ";"TQcorrected";"prate_z";"lifespan";"lifespan_yrs";"AveAge";"WithinAge";"newstat";"occasionyear";"avg_invert";"SexEstimate";"WatchType";"newlifespan"
"782";2650;662;FALSE;2217;"1995-06-13";"1995-06-20";"1995-07-02";"1995-07-07";"1995-07-30";2121;1;1;90;"14:20:00";5809;"BrM";NA;1995;29;0,322222222222222;1993;"1993-07-18";2;2;742;19;76;"1995-05-22";"1995-09-14";1995;4;0;NA;NA;NA;NA;NA;2,73768286401954;788;2,15890410958904;2;0;"Dom";1995;NA;1;"FL";788
"783";2668;1261;FALSE;2174;"1996-06-27";"1996-06-27";"1996-07-15";"1996-08-06";"1996-07-07";2224;1;1;60;"16:50:00";6075;"H";NA;1996;2;0,0333333333333333;1994;"1994-11-20";2;2;595;21;45;"1996-06-24";"1996-08-11";1996;6;1;"CN";1996;32;77104,52608;77104,52608;-1,21252742237217;630;1,72602739726027;2;0;"Sub";1996;5,50450219233333;NA;"F";630
"784";2670;659;FALSE;2212;"1995-07-11";"1995-07-26";"1995-07-27";"1995-07-27";"1995-08-03";2103;1;1;90;"15:30:00";5721;"H";NA;1995;17;0,188888888888889;1994;"1994-11-20";1;1;256;19;47;"1995-05-22";"1995-09-14";1995;6;1;NA;NA;NA;NA;NA;0,914508885684907;298;0,816438356164384;1;0;"Sub";1995;NA;1;"F";298
"785";2684;1511;FALSE;2218;NA;"1995-06-02";NA;"1995-06-19";"1995-08-11";2138;1;1;90;"09:30:00";5868;"H";NA;1995;3;0,0333333333333333;1994;"1994-11-20";1;1;264;19;108;"1995-05-22";"1995-09-14";1995;5;2;NA;NA;NA;NA;NA;-1,21252742237217;298;0,816438356164384;1;0;"Sub";1995;NA;0;"FL";298
"786";2689;655;FALSE;2222;"1995-06-20";"1995-06-24";"1995-07-09";"1995-07-11";"1995-08-12";2148;1;1;90;"13:21:00";5906;"H";NA;1995;7;0,0777777777777778;1994;"1994-11-20";1;1;265;19;125;"1995-05-22";"1995-09-14";1995;4;2;NA;NA;NA;NA;NA;-0,604802762927291;630;1,72602739726027;1;0;"Sub";1995;NA;NA;"FL";630
"787";2694;633;FALSE;1596;"1995-06-22";"1995-06-27";"1995-07-10";"1995-07-15";"1995-07-14";2153;1;1;90;"14:40:00";5923;"BrF";NA;1995;18;0,2;1994;"1994-07-18";1;1;361;19;132;"1995-05-22";"1995-09-14";1995;4;0;NA;NA;NA;NA;NA;1,06644005054613;755;2,06849315068493;1;0;"Dom";1995;NA;0;"F";755
"788";2844;668;FALSE;3344;"1995-08-06";"1995-08-24";"1995-08-24";"1995-09-11";"1995-09-11";2115;2;1;60;"15:33:00";5778;"H";NA;1995;5;0,0833333333333333;1991;"1991-05-03";4;4;1592;19;63;"1995-05-22";"1995-09-14";1995;12;2;NA;NA;NA;NA;NA;-0,528837180496682;1595;4,36986301369863;4;0;"Sub";1995;NA;NA;"F";1595
"789";2959;783;FALSE;2282;"2010-07-03";"2010-07-14";"2010-07-21";"2010-07-31";"2010-08-08";4996;1;1;60;"11:39:00";17665;"BrF";"MH";2010;8;0,133333333333333;2003;"2003-05-25";7;7;2632;104;57;"2010-06-30";"2010-09-10";2010;2;0;"CN";2010;41;15927,87102;15927,87102;0,154853061378802;2665;7,3013698630137;7;0;"Dom";2010;3,4374523775;0;"F";2665
"790";2960;1038;FALSE;2650;"2012-07-25";"2012-07-28";"2012-08-12";"2012-08-15";"2012-08-19";5359;1;1;60;"06:50:00";19684;"BrM";"SAK";2012;10;0,166666666666667;2003;"2003-09-27";9;9;3249;116;2;"2012-06-04";"2012-09-30";2012;9;1;"CN";2012;1,1;33263,485;33263,485;0,61064655596247;5107;13,9917808219178;5,83333333333333;3,16666666666667;"Dom";2012;4,47840260407143;1;"FI";4741
"791";2960;862;FALSE;2394;"2011-07-21";"2011-07-21";"2011-08-08";"2011-08-12";"2011-08-16";5087;1;1;60;"08:13:00";17984;"BrM";"MH";2011;10;0,166666666666667;2003;"2003-09-27";8;8;2880;105;2;"2011-06-25";"2011-10-02";2011;7;1;"CN";2011;1,1;73533,57595;73533,57595;0,61064655596247;5107;13,9917808219178;5,83333333333333;2,16666666666667;"Dom";2011;9,22112790171429;1;"FI";4741
"792";2960;19;FALSE;962;"2004-07-10";"2004-07-10";"2004-07-22";"2004-07-25";"2004-08-04";602;1;1;90;"10:30:00";7549;"H";NA;2004;4;0,0444444444444444;2003;"2003-09-27";1;1;312;34;60;"2004-05-30";"2004-09-02";2004;3;1;"CN";2004;43;8069,620067;8069,620067;-1,06059625751095;5107;13,9917808219178;5,83333333333333;-4,83333333333333;"Sub";2004;3,1884100425;1;"F";4741
"793";2960;11;FALSE;962;"2004-07-10";"2004-07-10";"2004-07-22";"2004-07-25";"2004-07-27";602;1;1;90;"08:50:00";7549;"H";NA;2004;6;0,0666666666666667;2003;"2003-09-27";1;1;304;34;60;"2004-05-30";"2004-09-02";2004;3;1;"CN";2004;43;8069,620067;8069,620067;-0,756733927788511;5107;13,9917808219178;5,83333333333333;-4,83333333333333;"Sub";2004;3,1884100425;1;"FI";4741
"794";2960;825;FALSE;2226;"2010-07-20";"2010-07-22";"2010-08-06";"2010-08-07";"2010-08-10";4959;1;1;60;"14:05:00";17531;"BrM";"MH";2010;7;0,116666666666667;2003;"2003-09-27";7;7;2509;104;2;"2010-06-30";"2010-09-10";2010;3;0;"CN";2010;1,1;17769,97905;17769,97905;-0,0730436859130179;5107;13,9917808219178;5,83333333333333;1,16666666666667;"Dom";2010;3,4374523775;1;"F";4741
"795";2960;1159;FALSE;2650;"2012-07-25";"2012-07-28";"2012-08-12";"2012-08-15";"2012-08-18";5359;1;1;80;"14:30:00";19684;"BrM";"SAK";2012;8;0,1;2003;"2003-09-27";9;9;3248;116;2;"2012-06-04";"2012-09-30";2012;9;1;"CN";2012;1,1;33263,485;33263,485;-0,300940433204852;5107;13,9917808219178;5,83333333333333;3,16666666666667;"Dom";2012;4,47840260407143;1;"FI";4741
"796";2962;135;FALSE;1435;"2006-07-29";"2006-08-05";"2006-08-18";"2006-08-24";"2006-08-29";3778;2;2;60;"15:00:00";13470;"BrM";NA;2006;7;0,116666666666667;2004;"2004-03-26";2;2;886;75;25;"2006-06-12";"2006-09-02";2006;7;1;"CN";2006;19;8895,798667;8895,798667;-0,0730436859130179;1269;3,47671232876712;2;0;"Dom";2006;3,14873123264286;1;"F";1269
"797";2963;182;FALSE;1513;"2006-08-05";"2006-08-16";"2006-08-24";"2006-09-01";"2006-09-02";3825;3;3;60;"17:20:00";13641;"H";NA;2006;7;0,116666666666667;2004;"2004-01-26";2;2;950;75;86;"2006-06-12";"2006-09-02";2006;8;1;"CN";2006;58;3822,914573;3822,914573;-0,0730436859130179;2419;6,62739726027397;2;0;"Sub";2006;3,14873123264286;0;"FI";2419
"798";2964;174;FALSE;1500;"2006-06-13";"2006-06-27";"2006-07-02";"2006-07-14";"2006-07-16";3816;1;1;90;"07:44:00";13609;"BrM";NA;2006;19;0,211111111111111;2002;"2002-12-28";4;4;1296;75;75;"2006-06-12";"2006-09-02";2006;3;0;"CN";2006;51,2;18077,11739;18077,11739;1,21837121540734;1881;5,15342465753425;4;0;"Dom";2006;3,14873123264286;1;"F";1881
"799";2966;832;FALSE;2251;"2010-08-11";"2010-08-15";"2010-08-27";"2010-08-31";"2010-09-02";4975;1;1;60;"12:00:00";17593;"BrM";"MH";2010;14;0,233333333333333;2004;"2004-02-26";6;6;2380;104;24;"2010-06-30";"2010-09-10";2010;3;0;"CN";2010;18;35976,54228;35976,54228;1,52223354512978;5322;14,5808219178082;8,5;-2,5;"Dom";2010;3,4374523775;1;"FI";5130
"800";2966;1338;FALSE;3077;NA;"2014-05-20";NA;"2014-06-06";"2014-06-24";6664;1;1;60;"11:25:00";23308;"BrM";"MB";2014;3;0,05;2004;"2004-02-26";10;10;3771;125;24;"2014-06-16";"2014-10-04";2014;5;0;"CN";2014;18;15725,56002;15725,56002;-0,984630675080341;5322;14,5808219178082;8,5;1,5;"Dom";2014;4,45790002828571;1;"FL";5130
"801";2966;2534;FALSE;4923;"2017-06-24";"2017-06-28";"2017-07-12";"2017-07-15";"2017-07-25";7750;1;1;60;"08:35:00";30025;"BrM";"CBC";2017;7;0,116666666666667;2004;"2004-02-26";13;13;4898;164;24;"2017-06-21";"2017-09-20";2017;3;0;"CN";2017;18;27174,65776;27174,65776;-0,0730436859130179;5322;14,5808219178082;8,5;4,5;"Dom";2017;11,6117696285;1;"F";5130
"802";2966;1475;FALSE;3197;"2014-08-20";"2014-08-28";"2014-09-05";"2014-09-14";"2014-09-21";6664;1;1;60;"15:11:00";23308;"BrM";"MB";2014;13;0,216666666666667;2004;"2004-02-26";10;10;3860;125;24;"2014-06-16";"2014-10-04";2014;5;0;"CN";2014;18;15725,56002;15725,56002;1,29433679783796;5322;14,5808219178082;8,5;1,5;"Dom";2014;4,45790002828571;1;"F";5130
"803";2966;866;FALSE;2410;"2011-07-29";"2011-08-02";"2011-08-16";"2011-08-19";"2011-08-23";5097;1;1;60;"16:16:00";18029;"BrM";"MH";2011;12;0,2;2004;"2004-02-26";7;7;2735;105;24;"2011-06-25";"2011-10-02";2011;3;0;"CN";2011;18;67143,48381;67143,48381;1,06644005054613;5322;14,5808219178082;8,5;-1,5;"Dom";2011;9,22112790171429;1;"F";5130
"804";2966;1306;FALSE;1947;"2009-04-30";"2009-05-04";"2009-05-19";"2009-05-21";"2009-06-10";4714;1;1;60;"13:33:00";16225;"BrM";NA;2009;22;0,366666666666667;2004;"2004-02-26";5;5;1931;92;24;"2009-06-08";"2009-09-18";2009;3;0;"CN";2009;18;14455,52533;14455,52533;3,34540752346442;5322;14,5808219178082;8,5;-3,5;"Dom";2009;4,5509424385;1;"FL";5130
"805";2968;260;FALSE;1871;"2008-07-21";"2008-08-09";"2008-08-09";"2008-08-25";"2008-08-27";4534;1;1;60;"10:11:00";15725;"BrF";NA;2008;9;0,15;2003;"2003-10-02";5;5;1791;87;55;"2008-07-10";"2008-09-07";2008;4;0;"CN";2008;39;2064,81357;2064,81357;0,382749808670636;3651;10,0027397260274;6,5;-1,5;"Dom";2008;2,59212595028571;0;"F";3436
"806";2968;885;FALSE;2437;"2011-07-05";"2011-07-06";"2011-07-23";"2011-07-23";"2011-07-28";5115;1;1;60;"09:30:00";18110;"BrF";"MH";2011;12;0,2;2003;"2003-10-02";8;8;2856;105;55;"2011-06-25";"2011-10-02";2011;6;1;"CN";2011;39;22859,85541;22859,85541;1,06644005054613;3651;10,0027397260274;6,5;1,5;"Dom";2011;9,22112790171429;0;"F";3436
"807";2974;1513;FALSE;3440;"2015-01-14";"2015-01-22";"2015-02-02";"2015-02-08";"2015-02-18";6820;1;1;60;"15:43:00";24190;"BrM";"MB";2015;5;0,0833333333333333;2004;"2004-02-08";11;11;4028;139;178;"2015-01-16";"2015-03-05";2015;4;0;"CN";2015;121;7910,698807;7910,698807;-0,528837180496682;5148;14,1041095890411;11,5;-0,5;"Dom";2015;3,03440265878571;1;"F";4772
"808";2974;1517;FALSE;3440;"2015-01-14";"2015-01-22";"2015-02-02";"2015-02-08";"2015-02-20";6820;1;1;60;"10:29:00";24190;"BrM";"MB";2015;1;0,0166666666666667;2004;"2004-02-08";11;11;4030;139;178;"2015-01-16";"2015-03-05";2015;4;0;"CN";2015;121;7910,698807;7910,698807;-1,440424169664;5148;14,1041095890411;11,5;-0,5;"Dom";2015;3,03440265878571;1;"F";4772
"809";2974;2481;FALSE;4778;"2016-08-08";"2016-08-09";"2016-08-27";"2016-08-27";"2016-09-14";7525;NA;NA;60;"07:16:00";29497;"BrM";"SRP";2016;16;0,266666666666667;2004;"2004-02-08";12;12;4602;159;178;"2016-06-23";"2016-09-19";2016;3;0;"CN";2016;121;17252,69835;17252,69835;1,97802703971345;5148;14,1041095890411;11,5;0,5;"Dom";2016;4,21428620221429;1;"F";4772
"810";2974;2480;FALSE;4778;"2016-08-08";"2016-08-09";"2016-08-27";"2016-08-27";"2016-09-07";7525;NA;NA;60;"11:04:00";29497;"BrM";"SRP";2016;3;0,05;2004;"2004-02-08";12;12;4595;159;178;"2016-06-23";"2016-09-19";2016;3;0;"CN";2016;121;17252,69835;17252,69835;-0,984630675080341;5148;14,1041095890411;11,5;0,5;"Dom";2016;4,21428620221429;1;"FI";4772
"811";2978;182;FALSE;1513;"2006-08-05";"2006-08-16";"2006-08-24";"2006-09-01";"2006-09-02";3825;3;3;60;"17:20:00";13639;"BrF";NA;2006;6;0,1;2003;"2003-06-07";3;3;1183;75;86;"2006-06-12";"2006-09-02";2006;8;1;"CN";2006;58;3822,914573;3822,914573;-0,300940433204852;3923;10,7479452054795;3;0;"Dom";2006;3,14873123264286;0;"FI";3768
"812";2980;136;FALSE;1436;"2006-07-17";"2006-07-24";"2006-08-02";"2006-08-05";"2006-08-10";3762;2;1;90;"16:02:00";13404;"BrM";NA;2006;9;0,1;2004;"2004-02-12";2;2;910;75;3;"2006-06-12";"2006-09-02";2006;6;2;"CN";2006;2;6838,375592;6838,375592;-0,300940433204852;1470;4,02739726027397;2;0;"Dom";2006;3,14873123264286;1;"F";1470
"813";2985;794;FALSE;2273;"2010-07-31";"2010-08-03";"2010-08-18";"2010-08-21";"2010-08-25";4989;1;1;60;"10:15:00";17640;"H";"MH";2010;10;0,166666666666667;2003;"2003-11-07";7;7;2483;104;47;"2010-06-30";"2010-09-10";2010;6;1;"CN";2010;33;53869,95534;53869,95534;0,61064655596247;2499;6,84657534246575;5,2;1,8;"Sub";2010;3,4374523775;0;"FI";2499
"814";2985;222;FALSE;1721;"2007-08-04";"2007-08-07";"2007-08-20";"2007-08-20";"2007-08-20";4222;2;2;60;"12:07:00";14736;"H";NA;2007;4;0,0666666666666667;2003;"2003-11-07";4;4;1382;82;47;"2007-06-14";"2007-09-16";2007;8;1;"CN";2007;33;8033,498043;8033,498043;-0,756733927788511;2499;6,84657534246575;5,2;-1,2;"Sub";2007;2,00111878428571;0;"FI";2499
"815";2985;153;FALSE;1463;"2006-06-26";"2006-07-17";"2006-07-15";"2006-08-02";"2006-08-01";3794;1;1;60;"16:08:00";13529;"H";NA;2006;11;0,183333333333333;2003;"2003-11-07";3;3;998;75;47;"2006-06-12";"2006-09-02";2006;3;1;"CN";2006;33;12199,25575;12199,25575;0,838543303254291;2499;6,84657534246575;5,2;-2,2;"Sub";2006;3,14873123264286;0;"FI";2499
"816";2985;1305;FALSE;1974;"2009-05-05";"2009-05-07";"2009-05-22";"2009-05-24";"2009-06-28";4730;1;1;60;"08:14:00";16295;"H";NA;2009;9;0,15;2003;"2003-11-07";6;6;2060;92;47;"2009-06-08";"2009-09-18";2009;5;1;"CN";2009;33;14363,7138;14363,7138;0,382749808670636;2499;6,84657534246575;5,2;0,8;"Sub";2009;4,5509424385;0;"FL";2499
"817";2985;1313;FALSE;1974;"2009-05-05";"2009-05-07";"2009-05-22";"2009-05-24";"2009-07-12";4730;1;1;60;"09:00:00";16295;"H";NA;2009;3;0,05;2003;"2003-11-07";6;6;2074;92;47;"2009-06-08";"2009-09-18";2009;5;1;"CN";2009;33;14363,7138;14363,7138;-0,984630675080341;2499;6,84657534246575;5,2;0,8;"Sub";2009;4,5509424385;0;"FL";2499
"818";2986;996;FALSE;2012;"2009-07-27";"2009-07-27";"2009-08-14";"2009-08-14";"2009-08-20";4756;1;1;60;"10:30:00";16392;"BrF";NA;2009;16;0,266666666666667;2004;"2004-03-06";5;5;1993;92;82;"2009-06-08";"2009-09-18";2009;2;0;"CN";2009;55;19946,39866;19946,39866;1,97802703971345;4224;11,572602739726;5;0;"Dom";2009;4,5509424385;0;"FI";4224
"819";2988;48;FALSE;1149;"2005-06-15";"2005-06-30";"2005-07-04";"2005-07-16";"2005-07-15";655;1;1;90;"09:25:00";9050;"H";NA;2005;14;0,155555555555556;2004;"2004-03-07";1;1;495;37;12;"2005-05-26";"2005-09-11";2005;4;1;NA;NA;NA;NA;NA;0,458715391101252;2378;6,51506849315069;2,66666666666667;-1,66666666666667;"Sub";2005;3,84936357792857;1;"FI";2378
"820";2988;840;FALSE;2243;"2010-08-12";"2010-08-16";"2010-08-28";"2010-09-01";"2010-09-05";4969;1;1;60;"08:46:00";17575;"BrM";"MH";2010;7;0,116666666666667;2004;"2004-03-07";6;6;2373;104;14;"2010-06-30";"2010-09-10";2010;4;0;"CN";2010;9;17585,27507;17585,27507;-0,0730436859130179;2378;6,51506849315069;2,66666666666667;3,33333333333333;"Dom";2010;3,4374523775;1;"F";2378
"821";2988;53;FALSE;1149;"2005-06-15";"2005-06-30";"2005-07-04";"2005-07-16";"2005-07-22";655;1;1;90;"10:00:00";9050;"H";NA;2005;4;0,0444444444444444;2004;"2004-03-07";1;1;502;37;12;"2005-05-26";"2005-09-11";2005;4;1;NA;NA;NA;NA;NA;-1,06059625751095;2378;6,51506849315069;2,66666666666667;-1,66666666666667;"Sub";2005;3,84936357792857;1;"F";2378
"822";2989;174;FALSE;1500;"2006-06-13";"2006-06-27";"2006-07-02";"2006-07-14";"2006-07-16";3816;1;1;90;"07:44:00";13608;"BrF";NA;2006;14;0,155555555555556;2004;"2004-03-07";2;2;861;75;75;"2006-06-12";"2006-09-02";2006;3;0;"CN";2006;51,2;18077,11739;18077,11739;0,458715391101252;3129;8,57260273972603;4;-2;"Dom";2006;3,14873123264286;0;"F";3129
"823";2989;785;FALSE;2300;"2010-07-18";"2010-07-21";"2010-08-03";"2010-08-06";"2010-08-10";5010;1;1;60;"16:00:00";17718;"BrF";"MH";2010;6;0,1;2004;"2004-03-07";6;6;2347;104;75;"2010-06-30";"2010-09-10";2010;7;0;"CN";2010;51,2;11237,16527;11237,16527;-0,300940433204852;3129;8,57260273972603;4;2;"Dom";2010;3,4374523775;0;"FI";3129
"824";2991;1232;FALSE;2847;"2014-01-14";"2014-01-23";"2014-02-02";"2014-02-09";"2014-02-11";6442;1;1;60;"10:05:00";22977;"BrM";"HE";2014;10;0,166666666666667;2003;"2003-11-28";11;11;3728;124;179;"2014-01-19";"2014-03-04";2014;2;0;"CN";2014;122;35781,22528;35781,22528;0,61064655596247;5045;13,8219178082192;11,8;-0,800000000000001;"Dom";2014;6,32106875521429;1;"F";4844
"825";2991;1378;FALSE;3104;"2014-07-27";"2014-07-28";"2014-08-12";"2014-08-14";"2014-08-17";6691;1;1;63;"11:21:00";23604;"BrM";"MB";2014;10;0,158730158730159;2003;"2003-11-28";11;11;3915;125;179;"2014-06-16";"2014-10-04";2014;5;0;"CN";2014;122;5764,639118;5764,639118;0,502124295347313;5045;13,8219178082192;11,8;-0,800000000000001;"Dom";2014;4,45790002828571;1;"F";4844
"826";2991;2494;FALSE;4820;"2016-07-18";"2016-07-23";"2016-08-05";"2016-08-09";"2016-08-14";7563;1;1;60;"10:30:00";29500;"BrM";"SRP";2016;7;0,116666666666667;2003;"2003-11-28";13;13;4643;159;179;"2016-06-23";"2016-09-19";2016;5;1;"CN";2016;122;17872,45326;17872,45326;-0,0730436859130179;5045;13,8219178082192;11,8;1,2;"Dom";2016;4,21428620221429;1;"FI";4844
"827";2991;2491;FALSE;4820;"2016-07-18";"2016-07-23";"2016-08-05";"2016-08-09";"2016-08-10";7563;1;1;60;"08:24:00";29500;"BrM";"SRP";2016;8;0,133333333333333;2003;"2003-11-28";13;13;4639;159;179;"2016-06-23";"2016-09-19";2016;5;1;"CN";2016;122;17872,45326;17872,45326;0,154853061378802;5045;13,8219178082192;11,8;1,2;"Dom";2016;4,21428620221429;1;"FI";4844
"828";2991;1406;FALSE;3104;"2014-07-27";"2014-07-28";"2014-08-12";"2014-08-14";"2014-08-22";6691;1;1;61;"07:32:00";23604;"BrM";"MB";2014;7;0,114754098360656;2003;"2003-11-28";11;11;3920;125;179;"2014-06-16";"2014-10-04";2014;5;0;"CN";2014;122;5764,639118;5764,639118;-0,099195771667819;5045;13,8219178082192;11,8;-0,800000000000001;"Dom";2014;4,45790002828571;1;"F";4844
"829";3002;246;FALSE;1795;"2007-07-20";"2007-08-01";"2007-08-06";"2007-08-12";"2007-08-12";4284;1;1;60;"10:51:00";14962;"BrF";NA;2007;3;0,05;2003;"2003-12-01";4;4;1350;82;135;"2007-06-14";"2007-09-16";2007;4;1;"CN";2007;92,1;6235,402416;6235,402416;-0,984630675080341;3746;10,2630136986301;4;0;"Dom";2007;2,00111878428571;0;"F";3591
"830";3018;82;FALSE;1065;"2005-07-30";"2005-07-30";"2005-08-17";"2005-08-17";"2005-08-20";677;2;1;90;"14:50:00";9113;"H";NA;2005;6;0,0666666666666667;2004;"2004-09-11";1;1;343;37;43;"2005-05-26";"2005-09-11";2005;4;1;NA;NA;NA;NA;NA;-0,756733927788511;456;1,24931506849315;1;0;"Sub";2005;3,84936357792857;0;"FI";456
"831";3021;99;FALSE;1091;"2005-08-14";"2005-08-20";"2005-09-01";"2005-09-06";"2005-09-08";692;1;1;60;"14:05:00";9145;"H";NA;2005;1;0,0166666666666667;2004;"2004-10-24";1;1;319;37;66;"2005-05-26";"2005-09-11";2005;3;1;NA;NA;NA;NA;NA;-1,440424169664;1414;3,87397260273973;1,5;-0,5;"Sub";2005;3,84936357792857;1;"FI";1414
"832";3021;164;FALSE;1483;"2006-07-25";"2006-07-25";"2006-08-12";"2006-08-21";"2006-08-20";3808;1;1;60;"16:32:00";13583;"H";NA;2006;2;0,0333333333333333;2004;"2004-10-24";2;2;665;75;66;"2006-06-12";"2006-09-02";2006;3;1;"CN";2006;46,5;23605,83099;23605,83099;-1,21252742237217;1414;3,87397260273973;1,5;0,5;"Sub";2006;3,14873123264286;1;"FI";1414
"833";3085;1626;FALSE;3494;"2015-07-11";"2015-07-11";"2015-07-29";"2015-08-15";"2015-08-20";7070;2;2;60;"11:30:00";24738;"BrF";"KLB";2015;12;0,2;2004;"2004-10-22";11;11;3954;142;20;"2015-06-22";"2015-09-29";2015;6;0;"CN";2015;15;17583,78276;17583,78276;1,06644005054613;4891;13,4;6,8;4,2;"Dom";2015;4,85534727157143;0;"F";4515
"834";3085;1489;FALSE;3163;"2014-07-28";"2014-07-31";"2014-08-14";"2014-08-16";"2014-08-24";6741;1;1;60;"11:01:00";23303;"BrF";"MB";2014;8;0,133333333333333;2004;"2004-10-22";10;10;3593;125;20;"2014-06-16";"2014-10-04";2014;4;0;"CN";2014;15;19292,64134;19292,64134;0,154853061378802;4891;13,4;6,8;3,2;"Dom";2014;4,45790002828571;0;"F";4515
"835";3085;136;FALSE;1436;"2006-07-17";"2006-07-24";"2006-08-02";"2006-08-05";"2006-08-10";3762;2;1;90;"16:02:00";13406;"H";NA;2006;17;0,188888888888889;2004;"2004-10-22";2;2;657;75;3;"2006-06-12";"2006-09-02";2006;6;2;"CN";2006;2;6838,375592;6838,375592;0,914508885684907;4891;13,4;6,8;-4,8;"Sub";2006;3,14873123264286;0;"F";4515
"836";3085;1484;FALSE;3163;"2014-07-28";"2014-07-31";"2014-08-14";"2014-08-16";"2014-08-19";6741;1;1;60;"15:46:00";23303;"BrF";"MB";2014;5;0,0833333333333333;2004;"2004-10-22";10;10;3588;125;20;"2014-06-16";"2014-10-04";2014;4;0;"CN";2014;15;19292,64134;19292,64134;-0,528837180496682;4891;13,4;6,8;3,2;"Dom";2014;4,45790002828571;0;"FI";4515
"837";3085;77;FALSE;1042;"2005-07-23";"2005-07-23";"2005-08-07";"2005-08-11";"2005-08-14";648;1;1;60;"14:50:00";9037;"H";NA;2005;6;0,1;2004;"2004-10-22";1;1;296;37;3;"2005-05-26";"2005-09-11";2005;6;1;NA;NA;NA;NA;NA;-0,300940433204852;4891;13,4;6,8;-5,8;"Sub";2005;3,84936357792857;0;"F";4515
"838";3086;1075;FALSE;2580;"2012-07-29";"2012-07-29";"2012-08-14";"2012-08-15";"2012-09-02";5313;1;1;60;"11:07:00";19925;"H";"SAK";2012;5;0,0833333333333333;2004;"2004-10-23";8;8;2871;116;3;"2012-06-04";"2012-09-30";2012;6;1;"CN";2012;2;17139,22992;17139,22992;-0,528837180496682;5448;14,9260273972603;8,25;-0,25;"Sub";2012;4,47840260407143;0;"FL";5082
"839";3086;792;FALSE;2227;"2010-08-03";"2010-08-05";"2010-08-19";"2010-08-23";"2010-08-24";4960;1;1;60;"09:54:00";17536;"H";"MH";2010;9;0,15;2004;"2004-10-23";6;6;2131;104;3;"2010-06-30";"2010-09-10";2010;6;1;"CN";2010;2;45688,31649;45688,31649;0,382749808670636;5448;14,9260273972603;8,25;-2,25;"Sub";2010;3,4374523775;0;"FI";5082
"840";3086;136;FALSE;1436;"2006-07-17";"2006-07-24";"2006-08-02";"2006-08-05";"2006-08-10";3762;2;1;90;"16:02:00";13405;"H";NA;2006;17;0,188888888888889;2004;"2004-10-23";2;2;656;75;3;"2006-06-12";"2006-09-02";2006;6;2;"CN";2006;2;6838,375592;6838,375592;0,914508885684907;5448;14,9260273972603;8,25;-6,25;"Sub";2006;3,14873123264286;0;"F";5082
"841";3086;1048;FALSE;2580;"2012-07-29";"2012-07-29";"2012-08-14";"2012-08-15";"2012-08-27";5313;1;1;60;"15:01:00";19925;"H";"SAK";2012;1;0,0166666666666667;2004;"2004-10-23";8;8;2865;116;3;"2012-06-04";"2012-09-30";2012;6;1;"CN";2012;2;17139,22992;17139,22992;-1,440424169664;5448;14,9260273972603;8,25;-0,25;"Sub";2012;4,47840260407143;0;"F";5082
"842";3086;2467;FALSE;4784;"2016-07-23";"2016-07-23";"2016-08-10";"2016-08-13";"2016-08-27";7531;1;1;60;"14:09:00";29205;"BrF";"SRP";2016;2;0,0333333333333333;2004;"2004-10-23";12;12;4326;159;3;"2016-06-23";"2016-09-19";2016;4;0;"CN";2016;2;44368,04604;44368,04604;-1,21252742237217;5448;14,9260273972603;8,25;3,75;"Dom";2016;4,21428620221429;0;"F";5082
"843";3086;2445;FALSE;4784;"2016-07-23";"2016-07-23";"2016-08-10";"2016-08-13";"2016-08-20";7531;1;1;60;"10:52:00";29205;"BrF";"SRP";2016;3;0,05;2004;"2004-10-23";12;12;4319;159;3;"2016-06-23";"2016-09-19";2016;4;0;"CN";2016;2;44368,04604;44368,04604;-0,984630675080341;5448;14,9260273972603;8,25;3,75;"Dom";2016;4,21428620221429;0;"FI";5082
"844";3086;1040;FALSE;2580;"2012-07-29";"2012-07-29";"2012-08-14";"2012-08-15";"2012-08-20";5313;1;1;60;"07:38:00";19925;"H";"SAK";2012;4;0,0666666666666667;2004;"2004-10-23";8;8;2858;116;3;"2012-06-04";"2012-09-30";2012;6;1;"CN";2012;2;17139,22992;17139,22992;-0,756733927788511;5448;14,9260273972603;8,25;-0,25;"Sub";2012;4,47840260407143;0;"FI";5082
"845";3086;1455;FALSE;3215;"2014-08-03";"2014-08-10";"2014-08-20";"2014-08-22";"2014-08-24";6662;1;1;60;"10:42:00";23268;"BrF";"MB";2014;6;0,1;2004;"2004-10-23";10;10;3592;125;3;"2014-06-16";"2014-10-04";2014;6;1;"CN";2014;2;37213,31003;37213,31003;-0,300940433204852;5448;14,9260273972603;8,25;1,75;"Dom";2014;4,45790002828571;0;"FI";5082
