"","BirdID","birthyear","FieldPeriodID","OccasionID","OccasionDate","Island","CatchID","TerritoryID","Resident","CatchTime","BodyMass","RightTarsus","LeftTarsus","WingLength","HeadBill","BillLength","BillHeight","CloacaWidth","CloacaHeight","FeatherMites","FatScore","occasionyear","birthday","age_date","age_year","Observer","ExactDate","Status","lifespan","TerritoryNumber","TQ","TQcorrected","SexEstimate","catch_time","CatchTime_mins","avg_invert","newstat","newlifespan","BodyMass_z","WingLength_z","RightTarsus_z"
"2258",4917,2006,90,2290,"2009-01-24","CN",6455,71,NA," 13:35:00",14.8000001907349,24.2999992370605,NA,66,36.4000015258789,NA,NA,1.5,1.39999997615814,NA,4,2009,"2006-09-01",876,3,"MH",1,"BrF",4212,50,25180.03332,25180.03332,0,"13:35:00",815,3.28909595685714,"Dom",3836,-0.67646137257732,-0.63304345347676,-0.849616604498331
"2259",4917,2006,125,9291,"2014-07-02","CN",8697,71,"Y"," 11:50:00",14.8999996185303,24.6000003814697,NA,65.5,36.2999992370605,NA,NA,2.5,2,2,3,2014,"2006-09-01",2861,8,"SAK",1,"BrF",4212,50,8270.837904,8270.837904,0,"11:50:00",710,4.45790002828571,"Dom",3836,-0.593182054417739,-0.868184648686443,-0.568450815583252
"2260",4917,2006,87,2165,"2008-07-17","CN",6352,3,NA," 11:56:00",14.5,24.7000007629395,NA,66,36.2000007629395,NA,NA,2.29999995231628,2.09999990463257,NA,NA,2008,"2006-09-01",685,2,"JC",1,"FLOAT",4212,2,2385.566762,2385.566762,0,"11:56:00",716,2.59212595028571,"Sub",3836,-0.926300915492145,-0.63304345347676,-0.474728885944833
"2261",4918,2006,82,2225,"2007-07-23","CN",6140,174,NA," 09:29:00",15.6000003814697,26.2000007629395,NA,67,37,NA,NA,2.70000004768372,1.89999997615814,NA,NA,2007,"2006-09-02",324,1,"PS",1,"ABX",537,117,43853.18389,43853.18389,1,"09:29:00",569,2.00111878428571,"Sub",537,-0.0102228562105927,-0.162761063057395,0.93109469583909
"2262",4919,2006,105,3576,"2011-07-28","CN",7257,167,NA," 07:32:00",14.3000001907349,22.7999992370605,NA,66,34.9000015258789,NA,NA,NA,NA,1,2,2011,"2006-09-02",1790,5,"DJW",1,"BrF",2005,110,32880.76798,32880.76798,0,"07:32:00",452,9.22112790171429,"Dom",2005,-1.09286034602931,-0.63304345347676,-2.25544018628225
"2263",4919,2006,85,2140,"2008-01-25","CN",6289,165,NA," 17:30:00",14.5,23.2000007629395,NA,67,35.9000015258789,NA,NA,2.70000004768372,2,NA,NA,2008,"2006-09-02",510,2,"JC",1,"BrF",2005,NA,NA,NA,0,"17:30:00",1050,1.83148956078571,"Dom",2005,-0.926300915492145,-0.162761063057395,-1.88055246772876
"2264",4933,2006,92,2485,"2009-08-02","CN",6764,128,NA," 16:18:00",16,26.3999996185303,NA,67.5,37,NA,NA,3,4.40000009536743,NA,NA,2009,"2006-09-08",1059,3,"MH",1,"BrM",3308,87.1,11238.86146,11238.86146,1,"16:18:00",978,4.5509424385,"Dom",3100,0.322896004863813,0.0723801321522874,1.11853676751865
"2265",4933,2006,105,3619,"2011-08-31","CN",7289,128,NA," 12:00:00",16.1000003814697,26.3999996185303,NA,67,37.5,NA,NA,3,2.40000009536743,1,3,2011,"2006-09-08",1818,5,"MH",1,"BrM",3308,87.1,27629.34673,27629.34673,1,"12:00:00",720,9.22112790171429,"Dom",3100,0.406176117241395,-0.162761063057395,1.11853676751865
"2266",4933,2006,122,4868,"2013-09-17","CN",8465,128,NA," 16:48:00",16.2999992370605,26.2999992370605,NA,66.5,37,NA,NA,2.20000004768372,2.70000004768372,2,3,2013,"2006-09-08",2566,7,"SAK",1,"BrM",3308,87.1,17711.35813,17711.35813,1,"16:48:00",1008,3.25588827135714,"Dom",3100,0.572734753560556,-0.397902258267078,1.02481483788023
"2267",4934,2006,90,2280,"2009-01-18","CN",6431,61,NA," 14:08:00",17.6000003814697,26.5,NA,69,37.7000007629395,NA,NA,2.29999995231628,2.20000004768372,NA,0,2009,"2006-09-08",863,3,"MH",1,"BrM",2214,44,27923.33669,27923.33669,1,"14:08:00",848,3.28909595685714,"Dom",2214,1.65537303759735,0.777803717781335,1.21225869715698
"2268",4934,2006,82,2041,"2007-06-16","CN",6042,60,NA," 17:38:00",17.7999992370605,26.5,NA,66,37.9000015258789,NA,NA,2.09999990463257,2,NA,NA,2007,"2006-09-08",281,1,"JC",1,"ABX",2214,43,9667.122347,9667.122347,1,"17:38:00",1058,2.00111878428571,"Sub",2214,1.82193167391651,-0.63304345347676,1.21225869715698
"2269",4935,2006,90,2311,"2009-02-17","CN",6509,96,NA," 10:49:00",14.5,23.3999996185303,NA,68,36.2999992370605,NA,NA,2.70000004768372,1.70000004768372,NA,1,2009,"2006-08-31",901,3,"MH",1,"BrF",1471,65,8066.224975,8066.224975,0,"10:49:00",649,3.28909595685714,"Dom",1471,-0.926300915492145,0.30752132736197,-1.69311039604919
"2270",4936,2006,90,2271,"2009-01-10","CN",6396,477,NA," 16:37:00",15.8999996185303,23.1000003814697,NA,66,35.5,NA,NA,4.09999990463257,1.79999995231628,NA,3,2009,"2006-09-16",847,3,"JW",1,"H",1842,131,9813.464215,9813.464215,0,"16:37:00",997,3.28909595685714,"Sub",1842,0.239615892486233,-0.63304345347676,-1.97427439736717
"2271",4936,2006,82,2224,"2007-07-21","CN",6131,61,NA," 14:18:00",13.8000001907349,23.7999992370605,NA,64,36,NA,NA,3,2,NA,NA,2007,"2006-09-16",308,1,"PS",1,"ABX",1842,44,4066.11502,4066.11502,0,"14:18:00",858,2.00111878428571,"Sub",1842,-1.50925931948129,-1.57360823431549,-1.31822446509297
"2272",4936,2006,92,2407,"2009-07-07","CN",6713,477,NA," 11:45:00",14.8000001907349,24.1000003814697,NA,67,36.2000007629395,NA,NA,2.5,1.5,NA,NA,2009,"2006-09-16",1025,3,"MH",1,"H",1842,131,10197.17078,10197.17078,0,"11:45:00",705,4.5509424385,"Sub",1842,-0.67646137257732,-0.162761063057395,-1.03705867617789
"2273",4938,2006,90,2282,"2009-01-19","CN",6437,474,NA," 09:47:00",14.8000001907349,25,NA,67,36.2999992370605,NA,NA,1.89999997615814,1.79999995231628,NA,2,2009,"2006-10-08",834,3,"MH",1,"BrF",877,128,16912.87493,16912.87493,0,"09:47:00",587,3.28909595685714,"Dom",877,-0.67646137257732,-0.162761063057395,-0.193564884626941
"2274",4938,2006,77,1955,"2007-01-05","CN",5622,7,NA," 11:55:00",14.3999996185303,24.7999992370605,NA,66,36,NA,NA,0,0,NA,NA,2007,"2006-10-08",89,1,"CE",1,"OFL",877,NA,NA,NA,0,"11:55:00",715,2.69293973207143,"Sub",877,-1.00958102786973,-0.63304345347676,-0.38100874390369
"2275",4939,2006,87,2158,"2008-07-12","CN",6325,8,NA," 15:54:00",16.7000007629395,26,NA,68,37.4000015258789,NA,NA,3,2.29999995231628,NA,NA,2008,"2006-05-11",793,2,"JC",1,"BrM",1583,5,18002.93455,18002.93455,1,"15:54:00",954,2.59212595028571,"Dom",1583,0.905855203071042,0.30752132736197,0.743650836562341
"2276",4939,2006,92,2444,"2009-07-10","CN",6737,8,NA," 15:09:00",16.1000003814697,26.2999992370605,NA,69,37.5,NA,NA,2.5,2.70000004768372,NA,NA,2009,"2006-05-11",1156,3,"MH",1,"BrM",1583,5,31054.68023,31054.68023,1,"15:09:00",909,4.5509424385,"Dom",1583,0.406176117241395,0.777803717781335,1.02481483788023
"2277",4939,2006,104,3413,"2010-07-03","CN",7035,8,NA," 15:48:00",16,25.6000003814697,NA,69,37.0999984741211,NA,NA,2.29999995231628,4.40000009536743,1,1,2010,"2006-05-11",1514,4,"MH",1,"BrM",1583,5,18811.66026,18811.66026,1,"15:48:00",948,3.4374523775,"Dom",1583,0.322896004863813,0.777803717781335,0.36876490560603
"2278",4939,2006,82,2086,"2007-07-16","CN",6106,4,NA," 12:08:00",15.8999996185303,25.6000003814697,NA,68,37.5999984741211,NA,NA,2.40000009536743,2.20000004768372,NA,NA,2007,"2006-05-11",431,1,"PS",1,"ABX",1583,3,7260.478375,7260.478375,1,"12:08:00",728,2.00111878428571,"Sub",1583,0.239615892486233,0.30752132736197,0.36876490560603
"2279",4939,2006,77,1955,"2007-01-05","CN",5623,4,NA," 15:42:00",16.2999992370605,25.6000003814697,NA,67,37.5999984741211,NA,NA,2.29999995231628,2,NA,NA,2007,"2006-05-11",239,1,"CE",1,"ABX",1583,NA,NA,NA,1,"15:42:00",942,2.69293973207143,"Sub",1583,0.572734753560556,-0.162761063057395,0.36876490560603
"2280",4939,2006,85,2244,"2008-01-21","CN",6282,8,NA," 11:12:00",16.2000007629395,25.7000007629395,NA,68,38,NA,NA,3.09999990463257,3,NA,NA,2008,"2006-05-11",620,2,"JC",1,"BrM",1583,NA,NA,NA,1,"11:12:00",672,1.83148956078571,"Dom",1583,0.489456229619056,0.30752132736197,0.462486835244449
"2281",4939,2006,82,2236,"2007-08-29","CN",6214,4,NA," 16:19:00",15.1000003814697,24.3999996185303,NA,66,37.7000007629395,NA,NA,3.09999990463257,4.09999990463257,NA,NA,2007,"2006-05-11",475,1,"PS",1,"ABX",1583,3,7260.478375,7260.478375,1,"16:19:00",979,2.00111878428571,"Sub",1583,-0.426621829662579,-0.63304345347676,-0.755894674859912
"2282",4940,2006,77,1958,"2007-01-07","CN",5626,28,NA," 08:20:00",14,26,NA,66,36,NA,NA,0,0,NA,NA,2007,"2006-10-10",89,1,"CE",1,"OFL",698,NA,NA,NA,1,"08:20:00",500,2.69293973207143,"Sub",698,-1.34269988894413,-0.63304345347676,0.743650836562341
"2283",4941,2006,77,1959,"2007-01-08","CN",5624,39,NA," 11:30:00",12,24.3999996185303,NA,65,36.2999992370605,NA,NA,0,0,NA,NA,2007,"2006-10-11",89,1,"CE",1,"OFL",3067,NA,NA,NA,0,"11:30:00",690,2.69293973207143,"Sub",2915,-3.00829578275208,-1.10332584389613,-0.755894674859912
"2284",4941,2006,90,2317,"2009-02-23","CN",6521,33,NA," 16:45:00",14.3999996185303,24.5,NA,65,36.2999992370605,NA,NA,2.5,1.10000002384186,NA,3,2009,"2006-10-11",866,3,"MH",1,"BrF",3067,25,16056.95138,16056.95138,0,"16:45:00",1005,3.28909595685714,"Dom",2915,-1.00958102786973,-1.10332584389613,-0.662172745221582
"2285",4941,2006,112,4129,"2012-02-08","CN",7825,33,NA," 12:57:00",15,25,NA,64,36.0999984741211,NA,NA,3.59999990463257,2.29999995231628,2,2,2012,"2006-10-11",1946,6,"HE",1,"BrF",3067,NA,NA,NA,0,"12:57:00",777,NA,"Dom",2915,-0.509901942040159,-1.57360823431549,-0.193564884626941
"2286",4941,2006,85,2132,"2008-01-10","CN",6241,39,NA," 08:52:00",13.5,24.7999992370605,NA,65,36.7000007629395,NA,NA,2.70000004768372,1.79999995231628,NA,NA,2008,"2006-10-11",456,2,"JC",1,"ABX",3067,NA,NA,NA,0,"08:52:00",532,1.83148956078571,"Sub",2915,-1.75909886239612,-1.10332584389613,-0.38100874390369
"2287",4941,2006,104,3419,"2010-07-13","CN",7046,33,NA," 12:16:00",16.7000007629395,24.7999992370605,NA,65,36.5999984741211,NA,NA,5.19999980926514,2.09999990463257,NA,4,2010,"2006-10-11",1371,4,"MH",1,"BrF",3067,25,19548.25982,19548.25982,0,"12:16:00",736,3.4374523775,"Dom",2915,0.905855203071042,-1.10332584389613,-0.38100874390369
"2288",4941,2006,105,3522,"2011-06-30","CN",7166,33,NA," 14:38:00",14.8999996185303,24.7999992370605,NA,66,36.2999992370605,NA,NA,3,2.20000004768372,0,2,2011,"2006-10-11",1723,5,"MH",1,"BrF",3067,25,66391.59668,66391.59668,0,"14:38:00",878,9.22112790171429,"Dom",2915,-0.593182054417739,-0.63304345347676,-0.38100874390369
"2289",4941,2006,82,2044,"2007-06-14","CN",5730,39,NA," 10:23:00",13.8999996185303,24.7999992370605,NA,64,36.7000007629395,NA,NA,2.40000009536743,1.89999997615814,NA,NA,2007,"2006-10-11",246,1,"JC",1,"ABX",3067,28.1,4072.932468,4072.932468,0,"10:23:00",623,2.00111878428571,"Sub",2915,-1.42598000132171,-1.57360823431549,-0.38100874390369
"2290",4942,2006,77,1959,"2007-01-08","CN",5625,403,NA," 11:45:00",13.3000001907349,24.2000007629395,NA,67,36.9000015258789,NA,NA,2.20000004768372,1.70000004768372,NA,NA,2007,"2006-09-11",119,1,"CE",1,"OFL",1103,NA,NA,NA,0,"11:45:00",705,2.69293973207143,"Sub",1103,-1.92565829293328,-0.162761063057395,-0.943336746539473
"2291",4943,2006,77,1960,"2007-01-08","CN",5627,11,NA," 08:45:00",15.1000003814697,25.7999992370605,NA,67,36.7999992370605,NA,NA,2.40000009536743,1.29999995231628,NA,NA,2007,"2006-10-11",89,1,"MM",1,"OFL",110,NA,NA,NA,1,"08:45:00",525,2.69293973207143,"Sub",110,-0.426621829662579,-0.162761063057395,0.556206977285591
"2292",4944,2006,77,1961,"2007-01-09","CN",5630,171,NA," 15:20:00",15,25.7000007629395,NA,67,37.5999984741211,NA,NA,0,0,NA,NA,2007,"2006-10-12",89,1,"CE",1,"OFL",873,NA,NA,NA,1,"15:20:00",920,2.69293973207143,"Sub",873,-0.509901942040159,-0.162761063057395,0.462486835244449
"2293",4944,2006,85,2133,"2008-01-14","CN",6253,171,NA," 17:18:00",16.2999992370605,25,NA,70,37.2000007629395,NA,NA,2.20000004768372,1.89999997615814,NA,NA,2008,"2006-10-12",459,2,"JC",1,"ABX",873,NA,NA,NA,1,"17:18:00",1038,1.83148956078571,"Sub",873,0.572734753560556,1.2480861082007,-0.193564884626941
"2294",4945,2006,77,1961,"2007-01-09","CN",5631,79,NA," 11:50:00",15.3999996185303,26.7999992370605,NA,71,37.2999992370605,NA,NA,0,0,NA,NA,2007,"2006-10-12",89,1,"CE",1,"OFL",109,NA,NA,NA,1,"11:50:00",710,2.69293973207143,"Sub",109,-0.176783080965753,1.71836849862007,1.49342269847487
"2295",4946,2006,77,1962,"2007-01-09","CN",5637,109,NA," 09:20:00",14.8999996185303,26.5,NA,68,36,NA,NA,2.90000009536743,3.09999990463257,NA,NA,2007,"2006-10-12",89,1,"MM",1,"OFL",497,NA,NA,NA,1,"09:20:00",560,2.69293973207143,"Sub",497,-0.593182054417739,0.30752132736197,1.21225869715698
"2296",4947,2006,90,2265,"2009-01-10","CN",6380,81,NA," 15:54:00",16.6000003814697,26.8999996185303,NA,71,37.2999992370605,NA,NA,3.20000004768372,2.70000004768372,NA,1,2009,"2006-10-12",821,3,"MH",1,"BrM",4729,54,7460.282655,7460.282655,1,"15:54:00",954,3.28909595685714,"Dom",4363,0.822575090693381,1.71836849862007,1.58714462811329
"2297",4947,2006,139,10868,"2015-02-06","CN",8939,179,"N"," 13:31:00",16.1000003814697,27.2000007629395,NA,70,37.2999992370605,NA,NA,3.29999995231628,3.5,0,1,2015,"2006-10-12",3039,9,"MB",1,"BrM",4729,122,9925.247122,9925.247122,1,"13:31:00",811,3.03440265878571,"Dom",4363,0.406176117241395,1.2480861082007,1.86831041702837
"2298",4947,2006,77,1961,"2007-01-09","CN",5638,110,NA," 11:50:00",15.6000003814697,26.5,NA,70,37.5999984741211,NA,NA,0,0,NA,NA,2007,"2006-10-12",89,1,"CE",1,"OFL",4729,NA,NA,NA,1,"11:50:00",710,2.69293973207143,"Sub",4363,-0.0102228562105927,1.2480861082007,1.21225869715698
"2299",4947,2006,118,4591,"2013-02-20","CN",8221,81,NA," 10:30:00",17,NA,NA,74,37.0999984741211,NA,NA,3.90000009536743,4.40000009536743,1,1,2013,"2006-10-12",2323,7,"SH",0,"BrM",4729,54,33494.51764,33494.51764,1,"10:30:00",630,4.09578878607143,"Dom",4363,1.15569395176779,3.12921566987816,NA
"2300",4948,2006,77,1963,"2007-01-10","CN",5628,87,NA," 12:30:00",15.1000003814697,25.7999992370605,NA,69,37.2999992370605,NA,NA,0,0,NA,NA,2007,"2006-10-13",89,1,"CE",1,"OFL",2913,NA,NA,NA,1,"12:30:00",750,2.69293973207143,"Sub",2699,-0.426621829662579,0.777803717781335,0.556206977285591
"2301",4948,2006,82,2110,"2007-08-15","CN",6182,96,NA," 07:56:00",16.2999992370605,26,NA,71,37.5999984741211,NA,NA,2.5,2,NA,NA,2007,"2006-10-13",306,1,"PS",1,"BrM",2913,65,8906.9186,8906.9186,1,"07:56:00",476,2.00111878428571,"Dom",2699,0.572734753560556,1.71836849862007,0.743650836562341
"2302",4949,2006,77,1964,"2007-01-10","CN",5629,85,NA," 14:30:00",14.1000003814697,24.6000003814697,NA,65,36.2000007629395,NA,NA,2.59999990463257,1.5,NA,NA,2007,"2006-05-16",239,1,"MM",1,"ABX",845,NA,NA,NA,0,"14:30:00",870,2.69293973207143,"Sub",845,-1.25941977656655,-1.10332584389613,-0.568450815583252
"2303",4949,2006,82,2233,"2007-08-21","CN",6196,179,NA," 10:26:00",16.5,24,NA,63,36.5999984741211,NA,NA,5.69999980926514,4.5,NA,NA,2007,"2006-05-16",462,1,"PS",1,"BrF",845,122,10368.2827,10368.2827,0,"10:26:00",626,2.00111878428571,"Dom",845,0.739294978315799,-2.04389062473486,-1.13078060581622
"2304",4950,2006,77,1965,"2007-01-11","CN",5639,85,NA," 17:30:00",13.3999996185303,23.8999996185303,NA,65,36.0999984741211,NA,NA,0,0,NA,NA,2007,"2006-10-14",89,1,"CE",1,"OFL",694,NA,NA,NA,0,"17:30:00",1050,2.69293973207143,"Sub",694,-1.8423789747737,-1.10332584389613,-1.22450253545455
"2305",4950,2006,82,2231,"2007-08-17","CN",6185,85,NA," 11:50:00",15.1000003814697,23,NA,64,35.5999984741211,NA,NA,3,1,NA,NA,2007,"2006-10-14",307,1,"PS",1,"ABX",694,57.1,2251.274677,2251.274677,0,"11:50:00",710,2.00111878428571,"Sub",694,-0.426621829662579,-1.57360823431549,-2.0679963270055
"2306",4951,2006,77,1965,"2007-01-11","CN",5641,83,NA," 14:00:00",16,25.7999992370605,NA,68,37.7999992370605,NA,NA,0,0,NA,NA,2007,"2006-10-14",89,1,"CE",1,"OFL",107,NA,NA,NA,1,"14:00:00",840,2.69293973207143,"Sub",107,0.322896004863813,0.30752132736197,0.556206977285591
"2307",4952,2006,77,1965,"2007-01-11","CN",5642,87,NA," 15:00:00",13.1999998092651,23,NA,66,36,NA,NA,0,0,NA,NA,2007,"2006-10-14",89,1,"CE",1,"OFL",694,NA,NA,NA,0,"15:00:00",900,2.69293973207143,"Sub",694,-2.00893840531094,-0.63304345347676,-2.0679963270055
"2308",4952,2006,87,2172,"2008-07-23","CN",6555,90,NA," 13:56:00",16,23,NA,66,36,NA,NA,1.70000004768372,1.60000002384186,NA,NA,2008,"2006-10-14",648,2,"JC",1,"BrF",694,60.1,19134.77121,19134.77121,0,"13:56:00",836,2.59212595028571,"Dom",694,0.322896004863813,-0.63304345347676,-2.0679963270055
"2309",4953,2006,77,1967,"2007-01-12","CN",5640,154,NA," 10:45:00",15,25.8999996185303,NA,70,37,NA,NA,0,0,NA,NA,2007,"2006-10-15",89,1,"CE",1,"OFL",1251,NA,NA,NA,1,"10:45:00",645,2.69293973207143,"Sub",1251,-0.509901942040159,1.2480861082007,0.649928906924011
"2310",4954,2006,112,4117,"2012-02-01","CN",7805,99,NA," 10:25:00",17.5,27.2000007629395,NA,72,37,NA,NA,3,2.70000004768372,1,2,2012,"2006-05-18",2085,6,"HE",1,"BrM",3777,NA,NA,NA,1,"10:25:00",625,NA,"Dom",3583,1.57209292521977,2.18865088903943,1.86831041702837
"2311",4954,2006,125,9273,"2014-06-24","CN",8650,92,"Y"," 16:02:00",17.2999992370605,27.2000007629395,NA,69,37.2000007629395,NA,NA,2.29999995231628,2.20000004768372,2,2,2014,"2006-05-18",2959,8,"HE",1,"BrM",3777,62,20638.33844,20638.33844,1,"16:02:00",962,4.45790002828571,"Dom",3583,1.40553270046453,0.777803717781335,1.86831041702837
"2312",4954,2006,77,1967,"2007-01-12","CN",5643,99,NA," 14:45:00",16.7999992370605,26.5,NA,66,37.4000015258789,NA,NA,3.29999995231628,3.70000004768372,NA,NA,2007,"2006-05-18",239,1,"CE",1,"ABX",3777,NA,NA,NA,1,"14:45:00",885,2.69293973207143,"Sub",3583,0.989133727012542,-0.63304345347676,1.21225869715698
"2313",4954,2006,125,9332,"2014-07-17","CN",8742,99,"N"," 14:13:00",17.3999996185303,26.8999996185303,NA,67,37.0999984741211,NA,NA,3.24000000953674,4.32000017166138,1,3,2014,"2006-05-18",2982,8,"MB",1,"BrM",3777,67,8943.50176,8943.50176,1,"14:13:00",853,4.45790002828571,"Dom",3583,1.48881281284219,-0.162761063057395,1.58714462811329
"2314",4954,2006,82,2092,"2007-07-26","CN",6149,93,NA," 06:47:00",16,26.2000007629395,NA,67,37.5,NA,NA,2.70000004768372,1.70000004768372,NA,NA,2007,"2006-05-18",434,1,"PS",1,"ABX",3777,62.1,3581.890429,3581.890429,1,"06:47:00",407,2.00111878428571,"Sub",3583,0.322896004863813,-0.162761063057395,0.93109469583909
"2315",4955,2006,77,1967,"2007-01-12","CN",5645,98,NA," 11:00:00",15.1000003814697,25.2999992370605,NA,69,37.5,NA,NA,0,0,NA,NA,2007,"2006-10-15",89,1,"CE",1,"OFL",106,NA,NA,NA,1,"11:00:00",660,2.69293973207143,"Sub",106,-0.426621829662579,0.777803717781335,0.0875991166909504
"2316",4956,2006,92,2504,"2009-08-11","CN",6741,98,NA," 14:10:00",13.8999996185303,23,NA,64,36.5,NA,NA,2.70000004768372,2.59999990463257,NA,NA,2009,"2006-05-18",1181,3,"LAB",1,"H",1963,66,16335.66031,16335.66031,0,"14:10:00",850,4.5509424385,"Sub",1963,-1.42598000132171,-1.57360823431549,-2.0679963270055
"2317",4956,2006,77,1968,"2007-01-12","CN",5646,116,NA," 14:30:00",13.8000001907349,23.2999992370605,NA,63,35.7999992370605,NA,NA,2.20000004768372,1.89999997615814,NA,NA,2007,"2006-05-18",239,1,"MM",1,"ABX",1963,NA,NA,NA,0,"14:30:00",870,2.69293973207143,"Sub",1963,-1.50925931948129,-2.04389062473486,-1.78683232568761
"2318",4956,2006,90,2310,"2009-02-16","CN",6504,116,NA," 15:30:00",14.8000001907349,23.2999992370605,NA,65,36.5,NA,NA,2.5,1.20000004768372,NA,4,2009,"2006-05-18",1005,3,"MH",1,"ABX",1963,81,24487.08963,24487.08963,0,"15:30:00",930,3.28909595685714,"Sub",1963,-0.67646137257732,-1.10332584389613,-1.78683232568761
"2319",4957,2006,77,1969,"2007-01-13","CN",5644,177,NA," 11:00:00",14.6000003814697,25.2000007629395,NA,69,36.9000015258789,NA,NA,0,0,NA,NA,2007,"2006-10-16",89,1,"CE",1,"OFL",3270,NA,NA,NA,1,"11:00:00",660,2.69293973207143,"Sub",3062,-0.843020803114565,0.777803717781335,-0.00612102535019165
"2320",4957,2006,122,4737,"2013-07-15","CN",8356,165,NA," 14:24:00",16,24.8999996185303,NA,69,36.7999992370605,NA,NA,3.29999995231628,2.5,2,2,2013,"2006-10-16",2464,7,"HD",1,"BrM",3270,108,15646.3682,15646.3682,1,"14:24:00",864,3.25588827135714,"Dom",3062,0.322896004863813,0.777803717781335,-0.287286814265271
"2321",4957,2006,90,2315,"2009-02-20","CN",6516,165,NA," 10:38:00",15.8000001907349,25.5,NA,67,36.7999992370605,NA,NA,2.59999990463257,2.5,NA,1,2009,"2006-10-16",858,3,"HD",1,"BrM",3270,108,40926.32529,40926.32529,1,"10:38:00",638,3.28909595685714,"Dom",3062,0.156336574326652,-0.162761063057395,0.2750429759677
"2322",4957,2006,105,3571,"2011-07-28","CN",7248,165,NA," 10:00:00",15.3999996185303,24.8999996185303,NA,68,35.9000015258789,NA,NA,NA,NA,1,2,2011,"2006-10-16",1746,5,"MH",1,"BrM",3270,108,10766.24788,10766.24788,1,"10:00:00",600,9.22112790171429,"Dom",3062,-0.176783080965753,0.30752132736197,-0.287286814265271
"2323",4957,2006,104,3446,"2010-07-28","CN",7071,165,NA," 17:33:00",16.3999996185303,25.5,NA,69,36.7999992370605,NA,NA,3.5,4.5,1,2,2010,"2006-10-16",1381,4,"MH",1,"BrM",3270,108,57045.65907,57045.65907,1,"17:33:00",1053,3.4374523775,"Dom",3062,0.656014865938218,0.777803717781335,0.2750429759677
"2324",4957,2006,125,9337,"2014-07-20","CN",8746,165,"Y"," 07:30:00",15.6000003814697,26.2000007629395,NA,68,37.0999984741211,NA,NA,4.19999980926514,2.79999995231628,1,1,2014,"2006-10-16",2834,8,"MB",1,"BrM",3270,108,46071.69429,46071.69429,1,"07:30:00",450,4.45790002828571,"Dom",3062,-0.0102228562105927,0.30752132736197,0.93109469583909
"2325",4958,2006,85,2240,"2008-01-12","CN",6249,77,NA," 10:40:00",14.6000003814697,25.3999996185303,NA,67,36.4000015258789,NA,NA,2.20000004768372,1.5,NA,NA,2008,"2006-11-15",423,2,"JC",1,"B",NA,NA,NA,NA,0,"10:40:00",640,1.83148956078571,"Sub",4870,-0.843020803114565,-0.162761063057395,0.18132104632937
"2326",4958,2006,159,13346,"2016-08-05","CN",10015,77,"Y"," 10:14:00",14.8000001907349,25.7000007629395,NA,68,36.2999992370605,NA,NA,2.79999995231628,1.79999995231628,0,2,2016,"2006-11-15",3551,10,"MH",1,"BrF",NA,52.1,95827.04708,95827.04708,0,"10:14:00",614,4.21428620221429,"Dom",4870,-0.67646137257732,0.30752132736197,0.462486835244449
"2327",4958,2006,166,13732,"2018-02-25","CN",10335,77,"Y"," 11:54:00",13.3999996185303,25.6000003814697,NA,66,35.5999984741211,NA,NA,1.89999997615814,2.09999990463257,0,1,2018,"2006-11-15",4120,12,"TJB",1,"BrF",NA,52.1,35026.07019,35026.07019,0,"11:54:00",714,5.90194399471429,"Dom",4870,-1.8423789747737,-0.63304345347676,0.36876490560603
"2328",4958,2006,105,3558,"2011-07-19","CN",7237,77,NA," 08:12:00",16.3999996185303,25.5,NA,67,36.5,NA,NA,NA,NA,0,2,2011,"2006-11-15",1707,5,"MH",1,"BrF",NA,52.1,48400.87083,48400.87083,0,"08:12:00",492,9.22112790171429,"Dom",4870,0.656014865938218,-0.162761063057395,0.2750429759677
"2329",4958,2006,104,3478,"2010-08-05","CN",7076,75,NA," 08:50:00",15.6000003814697,25.6000003814697,NA,68,36.2000007629395,NA,NA,3.20000004768372,1.29999995231628,1,2,2010,"2006-11-15",1359,4,"MH",1,"BrF",NA,51.2,11237.16527,11237.16527,0,"08:50:00",530,3.4374523775,"Dom",4870,-0.0102228562105927,0.30752132736197,0.36876490560603
"2330",4958,2006,125,9439,"2014-09-07","CN",8809,77,"Y"," 12:35:00",14.5,26.1000003814697,NA,66.5,38.4000015258789,NA,NA,2.52999997138977,1.37000000476837,1,2,2014,"2006-11-15",2853,8,"SAK",1,"BrF",NA,52.1,10972.31152,10972.31152,0,"12:35:00",755,4.45790002828571,"Dom",4870,-0.926300915492145,-0.397902258267078,0.83737276620067
