"","BirdID","Status","FieldPeriodID","BirthDate","Island","PeriodYear","birthyear","PeriodYearEnd","age","age_date","survival","SexEstimate","newstat","agefirstrepro","lifespan","occasionyear","PeriodStart","PeriodEnd","season","seasonlength","no_st","fp_na","avg_bug","statbefore","yearlytq","yearlytq_corr","Year"
"8332",1938,"BrF",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,0,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8333",1938,"BrF",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,0,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8334",1938,"BrF",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,0,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8335",1938,"BrF",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,0,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8336",1938,"BrF",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,0,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",62967.94111,31483.97055,1990
"8337",1939,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8338",1939,"BrM",3,"1981-07-26","CN",1983,1981,1983,2,855,1,1,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8339",1939,"BrM",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,1,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8340",1939,"BrM",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,1,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8341",1939,"NS",14,NA,NA,1991,1981,1991,10,NA,0,1,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8342",1939,"BrM",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,1,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8343",1939,"BrM",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,1,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8344",1939,"BrM",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,1,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8345",1939,"BrM",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,1,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",6796.34072,3398.17036,1990
"8346",1939,"BrM",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,1,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8347",1940,"NSA",3,"1981-07-26","CN",1983,1981,1983,2,855,1,0,"Sub",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8348",1940,"BrF",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,0,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Sub",NA,NA,NA
"8349",1940,"BrF",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,0,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8350",1940,"BrF",2,"1981-07-26","CN",1982,1981,1982,1,503,1,0,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8351",1940,"BrF",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,0,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8352",1940,"BrF",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,0,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8353",1940,"BrF",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,0,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8354",1940,"BrF",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,0,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8355",1940,"NS",14,NA,NA,1991,1981,1991,10,NA,0,0,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8356",1940,"BrF",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,0,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",6796.34072,3398.17036,1990
"8357",1941,"BrM",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,1,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8358",1941,"BrM",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,1,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8359",1941,"BrM",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,1,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8360",1941,"BrM",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,1,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8361",1941,"BrM",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,1,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8362",1941,"BrM",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,1,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",30413.65064,15206.82532,1990
"8363",1941,"BrM",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,1,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8364",1941,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8365",1941,"BrM",3,"1981-07-26","CN",1983,1981,1983,2,855,1,1,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8366",1941,"NS",14,NA,NA,1991,1981,1991,10,NA,0,1,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8367",1942,"ABX",2,"1981-11-28","CN",1982,1981,1982,1,378,1,NA,"Sub",NA,378,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8368",1942,"NS",3,NA,NA,1983,1981,1983,2,NA,0,NA,"dead",NA,378,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"8369",1943,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8370",1943,"BrM",3,"1981-07-26","CN",1983,1981,1983,2,855,1,1,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8371",1943,"BrM",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,1,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8372",1943,"NS",14,NA,NA,1991,1981,1991,10,NA,0,1,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8373",1943,"BrM",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,1,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",13813.54286,6906.771429,1990
"8374",1943,"BrM",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,1,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8375",1943,"BrM",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,1,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8376",1943,"BrM",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,1,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8377",1943,"BrM",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,1,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8378",1943,"BrM",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,1,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8379",1944,"BrF",2,"1981-07-26","CN",1982,1981,1982,1,503,1,0,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8380",1944,"BrF",3,"1981-07-26","CN",1983,1981,1983,2,855,1,0,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8381",1944,"BrF",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,0,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8382",1944,"BrF",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,0,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8383",1944,"BrF",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,0,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8384",1944,"BrF",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,0,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8385",1944,"BrF",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,0,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8386",1944,"NS",14,NA,NA,1991,1981,1991,10,NA,0,0,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8387",1944,"BrF",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,0,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",13813.54286,6906.771429,1990
"8388",1944,"BrF",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,0,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8389",1945,"ABX",2,"1981-11-28","CN",1982,1981,1982,1,378,1,NA,"Sub",NA,378,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8390",1945,"NS",3,NA,NA,1983,1981,1983,2,NA,0,NA,"dead",NA,378,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"8391",1946,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,503,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8392",1946,"NS",3,NA,NA,1983,1981,1983,2,NA,0,1,"dead",1,503,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8393",1947,"NS",3,NA,NA,1983,1981,1983,2,NA,0,0,"dead",1,503,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8394",1947,"BrF",2,"1981-07-26","CN",1982,1981,1982,1,503,1,0,"Dom",1,503,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8395",1948,"BrM",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,1,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8396",1948,"BrM",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,1,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8397",1948,"BrM",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,1,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8398",1948,"NS",14,NA,NA,1991,1981,1991,10,NA,0,1,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8399",1948,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8400",1948,"BrM",3,"1981-07-26","CN",1983,1981,1983,2,855,1,1,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8401",1948,"BrM",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,1,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8402",1948,"BrM",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,1,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8403",1948,"BrM",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,1,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8404",1948,"BrM",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,1,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",19646.92066,9823.460332,1990
"8405",1949,"NS",14,NA,NA,1991,1981,1991,10,NA,0,0,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8406",1949,"BrF",3,"1981-07-26","CN",1983,1981,1983,2,855,1,0,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8407",1949,"BrF",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,0,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8408",1949,"BrF",2,"1981-07-26","CN",1982,1981,1982,1,503,1,0,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8409",1949,"BrF",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,0,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8410",1949,"BrF",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,0,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8411",1949,"BrF",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,0,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8412",1949,"BrF",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,0,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8413",1949,"BrF",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,0,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8414",1949,"BrF",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,0,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",19646.92066,9823.460332,1990
"8415",1950,"NS",3,NA,NA,1983,1981,1983,2,NA,0,NA,"dead",NA,378,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"8416",1950,"ABX",2,"1981-11-28","CN",1982,1981,1982,1,378,1,NA,"Sub",NA,378,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8417",1951,"BrM",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,1,"Dom",1,2377,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8418",1951,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,2377,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8419",1951,"BrM",3,"1981-07-26","CN",1983,1981,1983,2,855,1,1,"Dom",1,2377,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8420",1951,"NS",8,NA,NA,1988,1981,1989,8,NA,0,1,"dead",1,2377,1988,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8421",1951,"BrM",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,1,"Dom",1,2377,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8422",1951,"BrM",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,1,"Dom",1,2377,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8423",1951,"BrM",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,1,"Dom",1,2377,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8424",1952,"NS",3,NA,NA,1983,1981,1983,2,NA,0,0,"dead",1,503,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8425",1952,"BrF",2,"1981-07-26","CN",1982,1981,1982,1,503,1,0,"Dom",1,503,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8426",1953,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8427",1953,"BrM",3,"1981-07-26","CN",1983,1981,1983,2,855,1,1,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8428",1953,"BrM",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,1,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8429",1953,"BrM",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,1,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8430",1953,"BrM",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,1,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8431",1953,"BrM",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,1,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8432",1953,"BrM",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,1,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8433",1953,"BrM",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,1,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8434",1953,"BrM",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,1,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",7979.512695,3989.756348,1990
"8435",1953,"NS",14,NA,NA,1991,1981,1991,10,NA,0,1,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8436",1954,"BrF",2,"1981-07-26","CN",1982,1981,1982,1,503,1,0,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8437",1954,"BrF",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,0,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8438",1954,"BrF",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,0,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8439",1954,"BrF",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,0,"Dom",1,3335,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8440",1954,"BrF",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,0,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8441",1954,"BrF",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,0,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8442",1954,"BrF",10,"1981-07-26","CN",1989,1981,1989,8,3045,1,0,"Dom",1,3335,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"8443",1954,"BrF",12,"1981-07-26","CN",1990,1981,1990,9,3335,1,0,"Dom",1,3335,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",7979.512695,3989.756348,1990
"8444",1954,"BrF",3,"1981-07-26","CN",1983,1981,1983,2,855,1,0,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8445",1954,"NS",14,NA,NA,1991,1981,1991,10,NA,0,0,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8446",1955,"ABX",2,"1981-11-28","CN",1982,1981,1982,1,378,1,NA,"Sub",NA,730,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8447",1955,"NS",4,NA,NA,1984,1981,1984,3,NA,0,NA,"dead",NA,730,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"8448",1955,"ABX",3,"1981-11-28","CN",1983,1981,1983,2,730,1,NA,"Sub",NA,730,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"8449",1956,"NS",3,NA,NA,1983,1981,1983,2,NA,0,0,"dead",1,503,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8450",1956,"BrF",2,"1981-07-26","CN",1982,1981,1982,1,503,1,0,"Dom",1,503,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8451",1957,"ABX",2,"1981-11-28","CN",1982,1981,1982,1,378,1,NA,"Sub",NA,730,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8452",1957,"ABX",3,"1981-11-28","CN",1983,1981,1983,2,730,1,NA,"Sub",NA,730,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"8453",1957,"NS",4,NA,NA,1984,1981,1984,3,NA,0,NA,"dead",NA,730,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"8454",1958,"NS",6,NA,NA,1986,1981,1986,5,NA,0,1,"dead",1,1585,1986,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8455",1958,"BrM",3,"1981-07-26","CN",1983,1981,1983,2,855,1,1,"Dom",1,1585,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8456",1958,"BrM",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,1,"Dom",1,1585,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8457",1958,"BrM",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,1,"Dom",1,1585,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8458",1958,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,1585,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8459",1959,"BrF",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,0,"Dom",1,2377,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8460",1959,"BrF",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,0,"Dom",1,2377,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"8461",1959,"BrF",6,"1981-07-26","CN",1986,1981,1986,5,1958,1,0,"Dom",1,2377,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"8462",1959,"BrF",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,0,"Dom",1,2377,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8463",1959,"BrF",3,"1981-07-26","CN",1983,1981,1983,2,855,1,0,"Dom",1,2377,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8464",1959,"NS",8,NA,NA,1988,1981,1989,8,NA,0,0,"dead",1,2377,1988,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8465",1959,"BrF",2,"1981-07-26","CN",1982,1981,1982,1,503,1,0,"Dom",1,2377,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8466",1960,"BrM",4,"1981-07-26","CN",1984,1981,1984,3,1158,1,1,"Dom",1,3335,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"8467",1960,"BrM",2,"1981-07-26","CN",1982,1981,1982,1,503,1,1,"Dom",1,3335,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"8468",1960,"BrM",3,"1981-07-26","CN",1983,1981,1983,2,855,1,1,"Dom",1,3335,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"8469",1960,"NS",14,NA,NA,1991,1981,1991,10,NA,0,1,"dead",1,3335,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"8470",1960,"BrM",7,"1981-07-26","CN",1987,1981,1988,7,2377,1,1,"Dom",1,3335,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"8471",1960,"BrM",8,"1981-07-26","CN",1988,1981,1989,8,2798,1,1,"Dom",1,3335,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"8472",1960,"BrM",5,"1981-07-26","CN",1985,1981,1985,4,1585,1,1,"Dom",1,3335,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
